form,filingDate,items,accessionNumber,primaryDocument,size,primaryDocDescription,final_cik,breach_date,days,treated,is502
8-K,2020-06-22,"1.01,5.02,8.01,9.01",0001140361-20-014470,nt10012922x2_8k.htm,279282,FORM 8-K,1283699,2020-04-02,81,1,True
8-K,2020-06-18,"8.01,9.01",0001140361-20-014131,nc10012662x2_8k.htm,356278,FORM 8-K,1283699,2020-04-02,77,1,False
8-K,2020-06-17,"2.06,5.02,7.01,8.01,9.01",0001140361-20-014081,nc10012662x1_8k.htm,1885705,FORM 8-K,1283699,2020-04-02,76,1,True
8-K,2020-06-17,"1.01,9.01",0001193125-20-171403,d944984d8k.htm,177585,8-K,1283699,2020-04-02,76,1,False
8-K,2020-06-08,5.07,0001193125-20-163527,d936135d8k.htm,189207,8-K,1283699,2020-04-02,67,1,False
8-K,2020-05-18,8.01,0001283699-20-000112,tmus05182020form8-k.htm,3187537,TMUS FORM 8-K,1283699,2020-04-02,46,1,False
8-K,2020-05-06,"2.02,9.01",0001283699-20-000104,tmus03312020form8-k.htm,7346553,TMUS FORM 8-K,1283699,2020-04-02,34,1,False
8-K,2020-05-01,7.01,0001193125-20-129811,d830916d8k.htm,220932,8-K,1283699,2020-04-02,29,1,False
8-K,2020-04-24,5.02,0001193125-20-119230,d912727d8k.htm,155208,8-K,1283699,2020-04-02,22,1,True
8-K/A,2020-04-17,9.01,0001283699-20-000084,tmus-20200401.htm,6636522,TMUS FORM 8-K/A,1283699,2020-04-02,15,1,False
8-K,2020-04-16,5.02,0001193125-20-109354,d883806d8k.htm,154379,8-K,1283699,2020-04-02,14,1,True
8-K,2020-04-13,"1.01,1.02,2.03,9.01",0001140361-20-008648,nc10010559x2_8k.htm,2512777,FORM 8-K,1283699,2020-04-02,11,1,False
8-K,2020-10-06,"1.01,2.03,9.01",0001140361-20-022594,nt10014532x5_8k.htm,1387975,FORM 8-K,1283699,2020-04-15,174,1,False
8-K,2020-09-18,"8.01,9.01",0001140361-20-020891,nt10014532x3_8k.htm,946111,FORM 8-K,1283699,2020-04-15,156,1,False
8-K,2020-09-17,"1.01,2.03,9.01",0001140361-20-020744,nt10014532x4_8k.htm,308918,8-K,1283699,2020-04-15,155,1,False
8-K,2020-08-27,7.01,0001193125-20-231819,d75923d8k.htm,177956,8-K,1283699,2020-04-15,134,1,False
8-K,2020-08-21,"7.01,9.01",0001140361-20-018874,nt10014532x2_8k.htm,231830,FORM 8-K,1283699,2020-04-15,128,1,False
8-K,2020-08-06,"2.02,9.01",0001283699-20-000161,tmus-20200806.htm,7612552,TMUS FORM 8-K,1283699,2020-04-15,113,1,False
8-K,2020-08-04,"8.01,9.01",0001140361-20-017381,nc10013758x2_8k.htm,644444,FORM 8-K,1283699,2020-04-15,111,1,False
8-K,2020-07-28,"8.01,9.01",0001140361-20-016790,nc10013758x1_8k.htm,447010,FORM 8-K,1283699,2020-04-15,104,1,False
8-K,2020-07-01,"1.01,8.01,9.01",0001193125-20-185168,d947824d8k.htm,179092,8-K,1283699,2020-04-15,77,1,False
8-K,2020-06-26,"1.01,3.02,3.03,8.01,9.01",0001140361-20-014904,nt10012922x6_8k.htm,5582970,FORM 8-K,1283699,2020-04-15,72,1,False
8-K,2020-06-26,"1.01,2.03,9.01",0001140361-20-014900,nt10012922x8_8k.htm,1304212,FORM 8-K,1283699,2020-04-15,72,1,False
8-K,2020-06-22,"1.01,5.02,8.01,9.01",0001140361-20-014470,nt10012922x2_8k.htm,279282,FORM 8-K,1283699,2020-04-15,68,1,True
8-K,2020-06-18,"8.01,9.01",0001140361-20-014131,nc10012662x2_8k.htm,356278,FORM 8-K,1283699,2020-04-15,64,1,False
8-K,2020-06-17,"2.06,5.02,7.01,8.01,9.01",0001140361-20-014081,nc10012662x1_8k.htm,1885705,FORM 8-K,1283699,2020-04-15,63,1,True
8-K,2020-06-17,"1.01,9.01",0001193125-20-171403,d944984d8k.htm,177585,8-K,1283699,2020-04-15,63,1,False
8-K,2020-06-08,5.07,0001193125-20-163527,d936135d8k.htm,189207,8-K,1283699,2020-04-15,54,1,False
8-K,2020-05-18,8.01,0001283699-20-000112,tmus05182020form8-k.htm,3187537,TMUS FORM 8-K,1283699,2020-04-15,33,1,False
8-K,2020-05-06,"2.02,9.01",0001283699-20-000104,tmus03312020form8-k.htm,7346553,TMUS FORM 8-K,1283699,2020-04-15,21,1,False
8-K,2020-05-01,7.01,0001193125-20-129811,d830916d8k.htm,220932,8-K,1283699,2020-04-15,16,1,False
8-K,2020-04-24,5.02,0001193125-20-119230,d912727d8k.htm,155208,8-K,1283699,2020-04-15,9,1,True
8-K/A,2020-04-17,9.01,0001283699-20-000084,tmus-20200401.htm,6636522,TMUS FORM 8-K/A,1283699,2020-04-15,2,1,False
8-K,2020-04-16,5.02,0001193125-20-109354,d883806d8k.htm,154379,8-K,1283699,2020-04-15,1,1,True
8-K,2021-02-04,"2.02,9.01",0001283699-21-000011,tmus-20210204.htm,5514380,TMUS FORM 8-K,1283699,2020-08-27,161,1,False
8-K,2021-02-02,7.01,0001193125-21-025274,d262639d8k.htm,155760,8-K,1283699,2020-08-27,159,1,False
8-K,2021-01-14,"1.01,2.03,8.01,9.01",0001140361-21-001209,nt10018737x4_8k.htm,3686533,8-K,1283699,2020-08-27,140,1,False
8-K,2021-01-06,"7.01,8.01,9.01",0001283699-21-000005,tmus-20210106.htm,733219,TMUS FORM 8-K,1283699,2020-08-27,132,1,False
8-K,2020-11-12,5.02,0001193125-20-291827,d94439d8k.htm,153355,8-K,1283699,2020-08-27,77,1,True
8-K/A,2020-11-06,"2.02,9.01",0001283699-20-000198,tmus-20201105.htm,7660011,TMUS FORM 8-K/A,1283699,2020-08-27,71,1,False
8-K,2020-11-05,"2.02,9.01",0001283699-20-000191,ngtmus09302020form8-k.htm,7343686,TMUS FORM 8-K,1283699,2020-08-27,70,1,False
8-K,2020-10-28,"1.01,2.03,9.01",0001140361-20-023975,nt10014532x6_8k.htm,1374086,FORM 8-K,1283699,2020-08-27,62,1,False
8-K,2020-10-06,"1.01,2.03,9.01",0001140361-20-022594,nt10014532x5_8k.htm,1387975,FORM 8-K,1283699,2020-08-27,40,1,False
8-K,2020-09-18,"8.01,9.01",0001140361-20-020891,nt10014532x3_8k.htm,946111,FORM 8-K,1283699,2020-08-27,22,1,False
8-K,2020-09-17,"1.01,2.03,9.01",0001140361-20-020744,nt10014532x4_8k.htm,308918,8-K,1283699,2020-08-27,21,1,False
8-K,2021-02-04,"2.02,9.01",0001283699-21-000011,tmus-20210204.htm,5514380,TMUS FORM 8-K,1283699,2020-08-31,157,1,False
8-K,2021-02-02,7.01,0001193125-21-025274,d262639d8k.htm,155760,8-K,1283699,2020-08-31,155,1,False
8-K,2021-01-14,"1.01,2.03,8.01,9.01",0001140361-21-001209,nt10018737x4_8k.htm,3686533,8-K,1283699,2020-08-31,136,1,False
8-K,2021-01-06,"7.01,8.01,9.01",0001283699-21-000005,tmus-20210106.htm,733219,TMUS FORM 8-K,1283699,2020-08-31,128,1,False
8-K,2020-11-12,5.02,0001193125-20-291827,d94439d8k.htm,153355,8-K,1283699,2020-08-31,73,1,True
8-K/A,2020-11-06,"2.02,9.01",0001283699-20-000198,tmus-20201105.htm,7660011,TMUS FORM 8-K/A,1283699,2020-08-31,67,1,False
8-K,2020-11-05,"2.02,9.01",0001283699-20-000191,ngtmus09302020form8-k.htm,7343686,TMUS FORM 8-K,1283699,2020-08-31,66,1,False
8-K,2020-10-28,"1.01,2.03,9.01",0001140361-20-023975,nt10014532x6_8k.htm,1374086,FORM 8-K,1283699,2020-08-31,58,1,False
8-K,2020-10-06,"1.01,2.03,9.01",0001140361-20-022594,nt10014532x5_8k.htm,1387975,FORM 8-K,1283699,2020-08-31,36,1,False
8-K,2020-09-18,"8.01,9.01",0001140361-20-020891,nt10014532x3_8k.htm,946111,FORM 8-K,1283699,2020-08-31,18,1,False
8-K,2020-09-17,"1.01,2.03,9.01",0001140361-20-020744,nt10014532x4_8k.htm,308918,8-K,1283699,2020-08-31,17,1,False
8-K,2021-07-01,8.01,0001193125-21-205682,d547011d8k.htm,150539,8-K,1283699,2021-01-18,164,1,False
8-K,2021-06-24,"5.02,7.01,9.01",0001193125-21-198692,d165204d8k.htm,164782,FORM 8-K,1283699,2021-01-18,157,1,True
8-K,2021-06-04,5.07,0001193125-21-182911,d183527d8k.htm,173009,8-K,1283699,2021-01-18,137,1,False
8-K,2021-06-01,"1.01,9.01",0001193125-21-177766,d156485d8k.htm,716187,8-K,1283699,2021-01-18,134,1,False
8-K,2021-05-13,"1.01,2.03,8.01,9.01",0001193125-21-160630,d411873d8k.htm,380468,8-K,1283699,2021-01-18,115,1,False
8-K,2021-05-04,"2.02,9.01",0001283699-21-000087,tmus-20210504.htm,5344091,TMUS FORM 8-K,1283699,2021-01-18,106,1,False
8-K,2021-04-12,"5.02,7.01,8.01,9.01",0001193125-21-113210,d910799d8k.htm,198126,8-K,1283699,2021-01-18,84,1,True
8-K,2021-03-23,"1.01,2.03,8.01,9.01",0001140361-21-009648,nt10021707x7_8k.htm,3341471,FORM 8-K,1283699,2021-01-18,64,1,False
8-K,2021-03-16,"8.01,9.01",0001140361-21-008606,nt10021707x3_8k.htm,650115,8-K,1283699,2021-01-18,57,1,False
8-K,2021-03-11,"7.01,9.01",0001193125-21-077985,d85105d8k.htm,232281,8-K,1283699,2021-01-18,52,1,False
8-K,2021-03-10,5.02,0001193125-21-076354,d152529d8k.htm,161681,8-K,1283699,2021-01-18,51,1,True
8-K,2021-02-04,"2.02,9.01",0001283699-21-000011,tmus-20210204.htm,5514380,TMUS FORM 8-K,1283699,2021-01-18,17,1,False
8-K,2021-02-02,7.01,0001193125-21-025274,d262639d8k.htm,155760,8-K,1283699,2021-01-18,15,1,False
8-K,2021-07-29,"2.02,9.01",0001283699-21-000142,tmus-20210729.htm,18535231,TMUS FORM 8-K,1283699,2021-02-12,167,1,False
8-K,2021-07-01,8.01,0001193125-21-205682,d547011d8k.htm,150539,8-K,1283699,2021-02-12,139,1,False
8-K,2021-06-24,"5.02,7.01,9.01",0001193125-21-198692,d165204d8k.htm,164782,FORM 8-K,1283699,2021-02-12,132,1,True
8-K,2021-06-04,5.07,0001193125-21-182911,d183527d8k.htm,173009,8-K,1283699,2021-02-12,112,1,False
8-K,2021-06-01,"1.01,9.01",0001193125-21-177766,d156485d8k.htm,716187,8-K,1283699,2021-02-12,109,1,False
8-K,2021-05-13,"1.01,2.03,8.01,9.01",0001193125-21-160630,d411873d8k.htm,380468,8-K,1283699,2021-02-12,90,1,False
8-K,2021-05-04,"2.02,9.01",0001283699-21-000087,tmus-20210504.htm,5344091,TMUS FORM 8-K,1283699,2021-02-12,81,1,False
8-K,2021-04-12,"5.02,7.01,8.01,9.01",0001193125-21-113210,d910799d8k.htm,198126,8-K,1283699,2021-02-12,59,1,True
8-K,2021-03-23,"1.01,2.03,8.01,9.01",0001140361-21-009648,nt10021707x7_8k.htm,3341471,FORM 8-K,1283699,2021-02-12,39,1,False
8-K,2021-03-16,"8.01,9.01",0001140361-21-008606,nt10021707x3_8k.htm,650115,8-K,1283699,2021-02-12,32,1,False
8-K,2021-03-11,"7.01,9.01",0001193125-21-077985,d85105d8k.htm,232281,8-K,1283699,2021-02-12,27,1,False
8-K,2021-03-10,5.02,0001193125-21-076354,d152529d8k.htm,161681,8-K,1283699,2021-02-12,26,1,True
8-K,2021-08-18,"7.01,9.01",0001193125-21-249635,d202902d8k.htm,204520,8-K,1283699,2021-02-20,179,1,False
8-K,2021-08-16,7.01,0001193125-21-248002,d131772d8k.htm,164482,FORM 8-K,1283699,2021-02-20,177,1,False
8-K,2021-08-13,"1.01,2.03,8.01,9.01",0001193125-21-246174,d180414d8k.htm,655381,8-K,1283699,2021-02-20,174,1,False
8-K,2021-07-29,"2.02,9.01",0001283699-21-000142,tmus-20210729.htm,18535231,TMUS FORM 8-K,1283699,2021-02-20,159,1,False
8-K,2021-07-01,8.01,0001193125-21-205682,d547011d8k.htm,150539,8-K,1283699,2021-02-20,131,1,False
8-K,2021-06-24,"5.02,7.01,9.01",0001193125-21-198692,d165204d8k.htm,164782,FORM 8-K,1283699,2021-02-20,124,1,True
8-K,2021-06-04,5.07,0001193125-21-182911,d183527d8k.htm,173009,8-K,1283699,2021-02-20,104,1,False
8-K,2021-06-01,"1.01,9.01",0001193125-21-177766,d156485d8k.htm,716187,8-K,1283699,2021-02-20,101,1,False
8-K,2021-05-13,"1.01,2.03,8.01,9.01",0001193125-21-160630,d411873d8k.htm,380468,8-K,1283699,2021-02-20,82,1,False
8-K,2021-05-04,"2.02,9.01",0001283699-21-000087,tmus-20210504.htm,5344091,TMUS FORM 8-K,1283699,2021-02-20,73,1,False
8-K,2021-04-12,"5.02,7.01,8.01,9.01",0001193125-21-113210,d910799d8k.htm,198126,8-K,1283699,2021-02-20,51,1,True
8-K,2021-03-23,"1.01,2.03,8.01,9.01",0001140361-21-009648,nt10021707x7_8k.htm,3341471,FORM 8-K,1283699,2021-02-20,31,1,False
8-K,2021-03-16,"8.01,9.01",0001140361-21-008606,nt10021707x3_8k.htm,650115,8-K,1283699,2021-02-20,24,1,False
8-K,2021-03-11,"7.01,9.01",0001193125-21-077985,d85105d8k.htm,232281,8-K,1283699,2021-02-20,19,1,False
8-K,2021-03-10,5.02,0001193125-21-076354,d152529d8k.htm,161681,8-K,1283699,2021-02-20,18,1,True
8-K,2021-08-27,7.01,0001193125-21-258261,d223733d8k.htm,171492,8-K,1283699,2021-03-01,179,1,False
8-K,2021-08-20,7.01,0001193125-21-251974,d362750d8k.htm,166539,8-K,1283699,2021-03-01,172,1,False
8-K,2021-08-18,"7.01,9.01",0001193125-21-249635,d202902d8k.htm,204520,8-K,1283699,2021-03-01,170,1,False
8-K,2021-08-16,7.01,0001193125-21-248002,d131772d8k.htm,164482,FORM 8-K,1283699,2021-03-01,168,1,False
8-K,2021-08-13,"1.01,2.03,8.01,9.01",0001193125-21-246174,d180414d8k.htm,655381,8-K,1283699,2021-03-01,165,1,False
8-K,2021-07-29,"2.02,9.01",0001283699-21-000142,tmus-20210729.htm,18535231,TMUS FORM 8-K,1283699,2021-03-01,150,1,False
8-K,2021-07-01,8.01,0001193125-21-205682,d547011d8k.htm,150539,8-K,1283699,2021-03-01,122,1,False
8-K,2021-06-24,"5.02,7.01,9.01",0001193125-21-198692,d165204d8k.htm,164782,FORM 8-K,1283699,2021-03-01,115,1,True
8-K,2021-06-04,5.07,0001193125-21-182911,d183527d8k.htm,173009,8-K,1283699,2021-03-01,95,1,False
8-K,2021-06-01,"1.01,9.01",0001193125-21-177766,d156485d8k.htm,716187,8-K,1283699,2021-03-01,92,1,False
8-K,2021-05-13,"1.01,2.03,8.01,9.01",0001193125-21-160630,d411873d8k.htm,380468,8-K,1283699,2021-03-01,73,1,False
8-K,2021-05-04,"2.02,9.01",0001283699-21-000087,tmus-20210504.htm,5344091,TMUS FORM 8-K,1283699,2021-03-01,64,1,False
8-K,2021-04-12,"5.02,7.01,8.01,9.01",0001193125-21-113210,d910799d8k.htm,198126,8-K,1283699,2021-03-01,42,1,True
8-K,2021-03-23,"1.01,2.03,8.01,9.01",0001140361-21-009648,nt10021707x7_8k.htm,3341471,FORM 8-K,1283699,2021-03-01,22,1,False
8-K,2021-03-16,"8.01,9.01",0001140361-21-008606,nt10021707x3_8k.htm,650115,8-K,1283699,2021-03-01,15,1,False
8-K,2021-03-11,"7.01,9.01",0001193125-21-077985,d85105d8k.htm,232281,8-K,1283699,2021-03-01,10,1,False
8-K,2021-03-10,5.02,0001193125-21-076354,d152529d8k.htm,161681,8-K,1283699,2021-03-01,9,1,True
8-K,2021-09-16,"5.02,7.01,9.01",0001193125-21-275230,d234276d8k.htm,167498,8-K,1283699,2021-03-31,169,1,True
8-K,2021-08-27,7.01,0001193125-21-258261,d223733d8k.htm,171492,8-K,1283699,2021-03-31,149,1,False
8-K,2021-08-20,7.01,0001193125-21-251974,d362750d8k.htm,166539,8-K,1283699,2021-03-31,142,1,False
8-K,2021-08-18,"7.01,9.01",0001193125-21-249635,d202902d8k.htm,204520,8-K,1283699,2021-03-31,140,1,False
8-K,2021-08-16,7.01,0001193125-21-248002,d131772d8k.htm,164482,FORM 8-K,1283699,2021-03-31,138,1,False
8-K,2021-08-13,"1.01,2.03,8.01,9.01",0001193125-21-246174,d180414d8k.htm,655381,8-K,1283699,2021-03-31,135,1,False
8-K,2021-07-29,"2.02,9.01",0001283699-21-000142,tmus-20210729.htm,18535231,TMUS FORM 8-K,1283699,2021-03-31,120,1,False
8-K,2021-07-01,8.01,0001193125-21-205682,d547011d8k.htm,150539,8-K,1283699,2021-03-31,92,1,False
8-K,2021-06-24,"5.02,7.01,9.01",0001193125-21-198692,d165204d8k.htm,164782,FORM 8-K,1283699,2021-03-31,85,1,True
8-K,2021-06-04,5.07,0001193125-21-182911,d183527d8k.htm,173009,8-K,1283699,2021-03-31,65,1,False
8-K,2021-06-01,"1.01,9.01",0001193125-21-177766,d156485d8k.htm,716187,8-K,1283699,2021-03-31,62,1,False
8-K,2021-05-13,"1.01,2.03,8.01,9.01",0001193125-21-160630,d411873d8k.htm,380468,8-K,1283699,2021-03-31,43,1,False
8-K,2021-05-04,"2.02,9.01",0001283699-21-000087,tmus-20210504.htm,5344091,TMUS FORM 8-K,1283699,2021-03-31,34,1,False
8-K,2021-04-12,"5.02,7.01,8.01,9.01",0001193125-21-113210,d910799d8k.htm,198126,8-K,1283699,2021-03-31,12,1,True
8-K,2022-02-02,"2.02,9.01",0001283699-22-000009,tmus-20220202.htm,12537096,TMUS FORM 8-K,1283699,2021-08-13,173,1,False
8-K,2022-01-06,"7.01,9.01",0001283699-22-000003,tmus-20220106.htm,362562,TMUS FORM 8-K,1283699,2021-08-13,146,1,False
8-K,2021-12-06,"1.01,2.03,8.01,9.01",0001140361-21-040488,brhc10031509_8k.htm,1056053,8-K,1283699,2021-08-13,115,1,False
8-K,2021-11-02,"2.02,9.01",0001283699-21-000168,tmus-20211102.htm,11827337,TMUS FORM 8-K,1283699,2021-08-13,81,1,False
8-K,2021-09-16,"5.02,7.01,9.01",0001193125-21-275230,d234276d8k.htm,167498,8-K,1283699,2021-08-13,34,1,True
8-K,2021-08-27,7.01,0001193125-21-258261,d223733d8k.htm,171492,8-K,1283699,2021-08-13,14,1,False
8-K,2021-08-20,7.01,0001193125-21-251974,d362750d8k.htm,166539,8-K,1283699,2021-08-13,7,1,False
8-K,2021-08-18,"7.01,9.01",0001193125-21-249635,d202902d8k.htm,204520,8-K,1283699,2021-08-13,5,1,False
8-K,2021-08-16,7.01,0001193125-21-248002,d131772d8k.htm,164482,FORM 8-K,1283699,2021-08-13,3,1,False
8-K,2022-02-02,"2.02,9.01",0001283699-22-000009,tmus-20220202.htm,12537096,TMUS FORM 8-K,1283699,2021-08-17,169,1,False
8-K,2022-01-06,"7.01,9.01",0001283699-22-000003,tmus-20220106.htm,362562,TMUS FORM 8-K,1283699,2021-08-17,142,1,False
8-K,2021-12-06,"1.01,2.03,8.01,9.01",0001140361-21-040488,brhc10031509_8k.htm,1056053,8-K,1283699,2021-08-17,111,1,False
8-K,2021-11-02,"2.02,9.01",0001283699-21-000168,tmus-20211102.htm,11827337,TMUS FORM 8-K,1283699,2021-08-17,77,1,False
8-K,2021-09-16,"5.02,7.01,9.01",0001193125-21-275230,d234276d8k.htm,167498,8-K,1283699,2021-08-17,30,1,True
8-K,2021-08-27,7.01,0001193125-21-258261,d223733d8k.htm,171492,8-K,1283699,2021-08-17,10,1,False
8-K,2021-08-20,7.01,0001193125-21-251974,d362750d8k.htm,166539,8-K,1283699,2021-08-17,3,1,False
8-K,2021-08-18,"7.01,9.01",0001193125-21-249635,d202902d8k.htm,204520,8-K,1283699,2021-08-17,1,1,False
8-K,2022-02-02,"2.02,9.01",0001283699-22-000009,tmus-20220202.htm,12537096,TMUS FORM 8-K,1283699,2021-08-26,160,1,False
8-K,2022-01-06,"7.01,9.01",0001283699-22-000003,tmus-20220106.htm,362562,TMUS FORM 8-K,1283699,2021-08-26,133,1,False
8-K,2021-12-06,"1.01,2.03,8.01,9.01",0001140361-21-040488,brhc10031509_8k.htm,1056053,8-K,1283699,2021-08-26,102,1,False
8-K,2021-11-02,"2.02,9.01",0001283699-21-000168,tmus-20211102.htm,11827337,TMUS FORM 8-K,1283699,2021-08-26,68,1,False
8-K,2021-09-16,"5.02,7.01,9.01",0001193125-21-275230,d234276d8k.htm,167498,8-K,1283699,2021-08-26,21,1,True
8-K,2021-08-27,7.01,0001193125-21-258261,d223733d8k.htm,171492,8-K,1283699,2021-08-26,1,1,False
8-K,2022-08-22,"1.01,1.02,3.03,9.01",0001193125-22-226513,d286699d8k.htm,265206,FORM 8-K,1283699,2022-03-08,167,1,False
8-K,2022-08-09,1.01,0001193125-22-215532,d304247d8k.htm,153282,8-K,1283699,2022-03-08,154,1,False
8-K,2022-07-27,"2.02,9.01",0001283699-22-000111,tmus-20220727.htm,8731253,TMUS FORM 8-K,1283699,2022-03-08,141,1,False
8-K,2022-07-22,8.01,0001193125-22-200065,d790999d8k.htm,159332,8-K,1283699,2022-03-08,136,1,False
8-K,2022-06-23,1.01,0001193125-22-179436,d376116d8k.htm,155664,8-K,1283699,2022-03-08,107,1,False
8-K,2022-06-21,"1.01,7.01,9.01",0001193125-22-177153,d353628d8k.htm,180994,8-K,1283699,2022-03-08,105,1,False
8-K,2022-06-17,5.07,0001193125-22-176511,d312871d8k.htm,189479,8-K,1283699,2022-03-08,101,1,False
8-K/A,2022-05-06,"4.01,9.01",0001283699-22-000086,tmus-20220413.htm,644883,TMUS FORM 8-K/A,1283699,2022-03-08,59,1,False
8-K,2022-04-27,"2.02,9.01",0001283699-22-000077,tmus-20220427.htm,7690228,TMUS FORM 8-K,1283699,2022-03-08,50,1,False
8-K,2022-04-22,5.02,0001193125-22-115091,d328570d8k.htm,149208,8-K,1283699,2022-03-08,45,1,True
8-K,2022-04-15,"4.01,9.01",0001283699-22-000073,tmus-20220413.htm,636605,TMUS FORM 8-K,1283699,2022-03-08,38,1,False
8-K,2023-05-11,"8.01,9.01",0001193125-23-142123,d459031d8k.htm,1016596,8-K,1283699,2022-11-25,167,1,False
8-K,2023-05-01,"8.01,9.01",0001193125-23-128863,d491886d8k.htm,182947,8-K,1283699,2022-11-25,157,1,False
8-K,2023-04-27,"2.02,9.01",0001283699-23-000086,tmus-20230427.htm,5571419,TMUS FORM 8-K,1283699,2022-11-25,153,1,False
8-K,2023-03-20,"1.01,3.03,5.07,8.01,9.01",0001140361-23-012407,brhc10049993_8k.htm,395428,8-K,1283699,2022-11-25,115,1,False
8-K,2023-03-10,5.02,0001193125-23-066908,d381908d8k.htm,189659,8-K,1283699,2022-11-25,105,1,True
8-K,2023-02-13,5.02,0001193125-23-035719,d445719d8k.htm,155269,8-K,1283699,2022-11-25,80,1,True
8-K,2023-02-09,"8.01,9.01",0001140361-23-005527,ny20006219x4_8k.htm,1198555,8-K,1283699,2022-11-25,76,1,False
8-K,2023-02-03,5.02,0001193125-23-024130,d634006d8k.htm,154012,8-K,1283699,2022-11-25,70,1,True
8-K,2023-02-01,"2.02,9.01",0001283699-23-000007,tmus-20230201.htm,8910139,TMUS FORM 8-K,1283699,2022-11-25,68,1,False
8-K,2023-01-19,8.01,0001193125-23-010949,d641142d8k.htm,165017,8-K,1283699,2022-11-25,55,1,False
8-K,2023-01-04,"7.01,9.01",0001283699-23-000003,tmus-20230104.htm,369417,TMUS FORM 8-K,1283699,2022-11-25,40,1,False
8-K,2023-07-27,"2.02,9.01",0001283699-23-000133,tmus-20230727.htm,5771326,TMUS FORM 8-K,1283699,2023-02-01,176,1,False
8-K,2023-07-20,"5.02,7.01,9.01",0001193125-23-190499,d372769d8k.htm,183138,8-K,1283699,2023-02-01,169,1,True
8-K,2023-07-11,5.02,0001193125-23-185341,d506777d8k.htm,161955,8-K,1283699,2023-02-01,160,1,True
8-K,2023-06-21,"5.02,5.07,9.01",0001193125-23-171171,d526068d8k.htm,200084,8-K,1283699,2023-02-01,140,1,True
8-K,2023-05-11,"8.01,9.01",0001193125-23-142123,d459031d8k.htm,1016596,8-K,1283699,2023-02-01,99,1,False
8-K,2023-05-01,"8.01,9.01",0001193125-23-128863,d491886d8k.htm,182947,8-K,1283699,2023-02-01,89,1,False
8-K,2023-04-27,"2.02,9.01",0001283699-23-000086,tmus-20230427.htm,5571419,TMUS FORM 8-K,1283699,2023-02-01,85,1,False
8-K,2023-03-20,"1.01,3.03,5.07,8.01,9.01",0001140361-23-012407,brhc10049993_8k.htm,395428,8-K,1283699,2023-02-01,47,1,False
8-K,2023-03-10,5.02,0001193125-23-066908,d381908d8k.htm,189659,8-K,1283699,2023-02-01,37,1,True
8-K,2023-02-13,5.02,0001193125-23-035719,d445719d8k.htm,155269,8-K,1283699,2023-02-01,12,1,True
8-K,2023-02-09,"8.01,9.01",0001140361-23-005527,ny20006219x4_8k.htm,1198555,8-K,1283699,2023-02-01,8,1,False
8-K,2023-02-03,5.02,0001193125-23-024130,d634006d8k.htm,154012,8-K,1283699,2023-02-01,2,1,True
8-K,2023-07-27,"2.02,9.01",0001283699-23-000133,tmus-20230727.htm,5771326,TMUS FORM 8-K,1283699,2023-02-24,153,1,False
8-K,2023-07-20,"5.02,7.01,9.01",0001193125-23-190499,d372769d8k.htm,183138,8-K,1283699,2023-02-24,146,1,True
8-K,2023-07-11,5.02,0001193125-23-185341,d506777d8k.htm,161955,8-K,1283699,2023-02-24,137,1,True
8-K,2023-06-21,"5.02,5.07,9.01",0001193125-23-171171,d526068d8k.htm,200084,8-K,1283699,2023-02-24,117,1,True
8-K,2023-05-11,"8.01,9.01",0001193125-23-142123,d459031d8k.htm,1016596,8-K,1283699,2023-02-24,76,1,False
8-K,2023-05-01,"8.01,9.01",0001193125-23-128863,d491886d8k.htm,182947,8-K,1283699,2023-02-24,66,1,False
8-K,2023-04-27,"2.02,9.01",0001283699-23-000086,tmus-20230427.htm,5571419,TMUS FORM 8-K,1283699,2023-02-24,62,1,False
8-K,2023-03-20,"1.01,3.03,5.07,8.01,9.01",0001140361-23-012407,brhc10049993_8k.htm,395428,8-K,1283699,2023-02-24,24,1,False
8-K,2023-03-10,5.02,0001193125-23-066908,d381908d8k.htm,189659,8-K,1283699,2023-02-24,14,1,True
8-K,2023-10-25,"2.02,9.01",0001283699-23-000149,tmus-20231025.htm,5977700,TMUS FORM 8-K,1283699,2023-04-28,180,1,False
8-K,2023-09-25,8.01,0001193125-23-241344,d513575d8k.htm,155691,8-K,1283699,2023-04-28,150,1,False
8-K,2023-09-14,"8.01,9.01",0001140361-23-043964,ny20010326x4_8k.htm,1208056,8-K,1283699,2023-04-28,139,1,False
8-K,2023-09-12,1.01,0001193125-23-233451,d551522d8k.htm,159014,8-K,1283699,2023-04-28,137,1,False
8-K,2023-09-08,5.02,0001193125-23-231377,d551212d8k.htm,176487,8-K,1283699,2023-04-28,133,1,True
8-K,2023-09-06,8.01,0001193125-23-229438,d534499d8k.htm,179894,8-K,1283699,2023-04-28,131,1,False
8-K,2023-08-24,"7.01,9.01",0001193125-23-219679,d507613d8k.htm,171788,8-K,1283699,2023-04-28,118,1,False
8-K,2023-07-27,"2.02,9.01",0001283699-23-000133,tmus-20230727.htm,5771326,TMUS FORM 8-K,1283699,2023-04-28,90,1,False
8-K,2023-07-20,"5.02,7.01,9.01",0001193125-23-190499,d372769d8k.htm,183138,8-K,1283699,2023-04-28,83,1,True
8-K,2023-07-11,5.02,0001193125-23-185341,d506777d8k.htm,161955,8-K,1283699,2023-04-28,74,1,True
