phase,cik,breach_date,accession,status,path
documents,1283699,2017-09-16,0001193125-17-099960,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-17-099960_d364789d8k.htm
documents,1283699,2017-09-16,0001193125-17-056336,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-17-056336_d349134d8k.htm
documents,1283699,2017-09-16,0001193125-16-628913,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-16-628913_d386854d8k.htm
documents,1283699,2017-09-16,0001193125-16-470124,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-16-470124_d145133d8k.htm
documents,1283699,2018-08-20,0001283699-18-000071,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000071_form8-killekappointment.htm
documents,1283699,2018-08-20,0001283699-18-000063,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000063_form8-kdannenfeldtresignat.htm
documents,1283699,2018-08-20,0001283699-18-000031,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000031_tmus06142018form8-k.htm
documents,1283699,2018-08-20,0001104659-18-028086,already_on_disk,Data\edgar\item5_02_text\1283699\0001104659-18-028086_a18-12444_18k.htm
documents,1283699,2018-08-20,0001193125-18-051913,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-18-051913_d538557d8k.htm
documents,1283699,2018-08-20,0001193125-17-377654,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-17-377654_d497580d8k.htm
documents,1283699,2018-08-20,0001193125-17-099960,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-17-099960_d364789d8k.htm
documents,1283699,2018-08-20,0001193125-17-056336,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-17-056336_d349134d8k.htm
documents,1283699,2019-11-26,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2019-11-26,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2019-11-26,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2019-11-26,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2019-11-26,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2019-11-26,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2019-11-26,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2019-11-26,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2019-11-26,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2019-11-26,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2019-11-26,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2019-11-26,0001283699-18-000071,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000071_form8-killekappointment.htm
documents,1283699,2019-11-26,0001283699-18-000063,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000063_form8-kdannenfeldtresignat.htm
documents,1283699,2019-11-26,0001283699-18-000031,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000031_tmus06142018form8-k.htm
documents,1283699,2019-11-26,0001104659-18-028086,already_on_disk,Data\edgar\item5_02_text\1283699\0001104659-18-028086_a18-12444_18k.htm
documents,1283699,2019-11-26,0001193125-18-051913,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-18-051913_d538557d8k.htm
documents,1283699,2019-11-26,0001193125-17-377654,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-17-377654_d497580d8k.htm
documents,1283699,2020-04-02,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2020-04-02,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2020-04-02,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2020-04-02,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2020-04-02,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2020-04-02,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2020-04-02,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2020-04-02,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2020-04-02,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2020-04-02,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2020-04-02,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2020-04-02,0001283699-18-000071,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000071_form8-killekappointment.htm
documents,1283699,2020-04-02,0001283699-18-000063,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000063_form8-kdannenfeldtresignat.htm
documents,1283699,2020-04-02,0001283699-18-000031,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000031_tmus06142018form8-k.htm
documents,1283699,2020-04-02,0001104659-18-028086,already_on_disk,Data\edgar\item5_02_text\1283699\0001104659-18-028086_a18-12444_18k.htm
documents,1283699,2020-04-15,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2020-04-15,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2020-04-15,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2020-04-15,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2020-04-15,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2020-04-15,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2020-04-15,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2020-04-15,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2020-04-15,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2020-04-15,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2020-04-15,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2020-04-15,0001283699-18-000071,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000071_form8-killekappointment.htm
documents,1283699,2020-04-15,0001283699-18-000063,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000063_form8-kdannenfeldtresignat.htm
documents,1283699,2020-04-15,0001283699-18-000031,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000031_tmus06142018form8-k.htm
documents,1283699,2020-04-15,0001104659-18-028086,already_on_disk,Data\edgar\item5_02_text\1283699\0001104659-18-028086_a18-12444_18k.htm
documents,1283699,2020-08-27,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2020-08-27,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2020-08-27,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2020-08-27,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2020-08-27,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2020-08-27,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2020-08-27,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2020-08-27,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2020-08-27,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2020-08-27,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2020-08-27,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2020-08-27,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2020-08-27,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2020-08-27,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2020-08-27,0001283699-18-000071,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000071_form8-killekappointment.htm
documents,1283699,2020-08-27,0001283699-18-000063,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000063_form8-kdannenfeldtresignat.htm
documents,1283699,2020-08-31,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2020-08-31,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2020-08-31,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2020-08-31,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2020-08-31,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2020-08-31,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2020-08-31,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2020-08-31,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2020-08-31,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2020-08-31,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2020-08-31,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2020-08-31,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2020-08-31,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2020-08-31,0001283699-18-000071,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000071_form8-killekappointment.htm
documents,1283699,2020-08-31,0001283699-18-000063,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-18-000063_form8-kdannenfeldtresignat.htm
documents,1283699,2021-01-18,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2021-01-18,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-01-18,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-01-18,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-01-18,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-01-18,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-01-18,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-01-18,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-01-18,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-01-18,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-01-18,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-01-18,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-01-18,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2021-01-18,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2021-01-18,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2021-02-12,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2021-02-12,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-02-12,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-02-12,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-02-12,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-02-12,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-02-12,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-02-12,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-02-12,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-02-12,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-02-12,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-02-12,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-02-12,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2021-02-12,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2021-02-12,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2021-02-20,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2021-02-20,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2021-02-20,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-02-20,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-02-20,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-02-20,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-02-20,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-02-20,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-02-20,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-02-20,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-02-20,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-02-20,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-02-20,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-02-20,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2021-02-20,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2021-02-20,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2021-03-01,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2021-03-01,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2021-03-01,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-03-01,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-03-01,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-03-01,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-03-01,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-03-01,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-03-01,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-03-01,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-03-01,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-03-01,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-03-01,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-03-01,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2021-03-01,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2021-03-01,0001283699-19-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000064_a8-kcartersecondamendment.htm
documents,1283699,2021-03-31,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2021-03-31,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2021-03-31,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-03-31,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-03-31,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-03-31,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-03-31,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-03-31,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-03-31,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-03-31,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-03-31,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-03-31,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-03-31,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-03-31,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2021-03-31,0001283699-19-000066,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-19-000066_a8-kswanteenotstreelection.htm
documents,1283699,2021-08-13,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2021-08-13,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2021-08-13,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-08-13,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-08-13,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-08-13,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-08-13,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-08-13,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-08-13,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-08-13,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-08-13,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-08-13,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-08-13,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-08-13,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2021-08-17,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2021-08-17,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
documents,1283699,2021-08-17,0001193125-21-113210,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-113210_d910799d8k.htm
documents,1283699,2021-08-17,0001193125-21-076354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-076354_d152529d8k.htm
documents,1283699,2021-08-17,0001193125-20-291827,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-291827_d94439d8k.htm
documents,1283699,2021-08-17,0001140361-20-014470,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014470_nt10012922x2_8k.htm
documents,1283699,2021-08-17,0001140361-20-014081,already_on_disk,Data\edgar\item5_02_text\1283699\0001140361-20-014081_nc10012662x1_8k.htm
documents,1283699,2021-08-17,0001193125-20-119230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-119230_d912727d8k.htm
documents,1283699,2021-08-17,0001193125-20-109354,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-109354_d883806d8k.htm
documents,1283699,2021-08-17,0001193125-20-093622,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-093622_d886127d8k.htm
documents,1283699,2021-08-17,0001283699-20-000064,already_on_disk,Data\edgar\item5_02_text\1283699\0001283699-20-000064_tmus03252020form8-k.htm
documents,1283699,2021-08-17,0001193125-20-071678,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-071678_d870009d8k.htm
documents,1283699,2021-08-17,0001193125-20-041926,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-20-041926_d888203d8k.htm
documents,1283699,2021-08-17,0001193125-19-294093,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-19-294093_d834261d8k.htm
documents,1283699,2021-08-26,0001193125-21-275230,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-275230_d234276d8k.htm
documents,1283699,2021-08-26,0001193125-21-198692,already_on_disk,Data\edgar\item5_02_text\1283699\0001193125-21-198692_d165204d8k.htm
