final_cik,org_name,edgar,final_evidence,breach_date,grp,v3_permno,gvkey,permno,cusip8,link_source,comnam,shrcd,namedt,nameenddt,tie_break,name_ok,shared_tokens,matched_against,generic_only,n_valid,note,ncusip_on_row,permno_rejected,gate_excluded,v4_linked,v3_linked
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2016-12-05,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2016-12-13,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-01-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-01-12,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2017-01-27,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2017-02-13,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-02-20,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-02-28,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-03-12,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2017-04-02,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2017-04-17,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2017-04-30,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-06-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2017-06-14,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2017-07-30,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-08-08,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-08-16,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2017-08-25,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2017-09-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2017-10-17,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2018-02-06,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2018-03-14,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2018-04-26,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2018-05-16,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2018-06-15,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2019-01-29,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2019-02-21,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2019-03-21,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2019-03-26,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2019-04-07,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2019-04-16,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2019-09-20,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2020-03-31,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2020-04-12,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2022-02-06,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2022-04-15,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2023-01-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2023-06-04,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2023-12-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2024-01-29,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2024-03-05,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2024-12-20,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2025-01-21,control,78975.0,27928.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
905036,"Marriott International, Inc.",MARRIOTT INTERNATIONAL INC,EDGAR name: MARRIOTT INTERNATIONAL INC,2020-01-01,control,,66684.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,False
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2012-03-19,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M RADIO INC,11.0,2008-08-06,2013-11-14,,True,RADIO|SIRIUS,org,False,,,82967N10,,,True,True
908937,Sirius XM Satellite Radio,,Gate1-A (SIRI continuous registrant),2012-04-12,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M RADIO INC,11.0,2008-08-06,2013-11-14,,True,RADIO|SIRIUS,org,False,,,82967N10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2016-02-01,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2016-04-05,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2016-08-20,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc,,Gate1-A (SIRI continuous registrant),2016-09-26,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,"Sirius XM Radio, Inc.",,Gate1-A (SIRI continuous registrant),2016-10-04,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2016-10-31,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2016-11-15,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc,,Gate1-A (SIRI continuous registrant),2016-12-04,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,"Sirius XM Radio, Inc.",,Gate1-A (SIRI continuous registrant),2016-12-19,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2017-01-06,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,"Sirius XM Radio, Inc.",,Gate1-A (SIRI continuous registrant),2017-01-25,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2017-08-06,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
908937,Sirius XM Radio Inc.,,Gate1-A (SIRI continuous registrant),2017-09-18,control,80924.0,30662.0,80924.0,82993310,cusip_header,SIRIUS X M HOLDINGS INC,11.0,2013-11-15,2024-09-09,,True,SIRIUS,org,False,,,82968B10,,,True,True
911167,Ariel Corporation,ARIEL CORP,EDGAR name: ARIEL CORP,2024-06-20,control,,31455.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,False
1971213,"Sinclair Broadcast Group, Inc.",SINCLAIR BROADCAST GROUP INC,EDGAR name: SINCLAIR BROADCAST GROUP INC,2020-05-01,control,,60800.0,81740.0,82924210,cusip_header,SINCLAIR BROADCAST GROUP INC,11.0,1995-06-07,2023-05-31,,True,BROADCAST|SINCLAIR,org,False,,,82922610,,,True,False
1971213,"Sinclair Broadcast Group, Inc.",SINCLAIR BROADCAST GROUP INC,EDGAR name: SINCLAIR BROADCAST GROUP INC,2021-06-23,control,,60800.0,81740.0,82924210,cusip_header,SINCLAIR BROADCAST GROUP INC,11.0,1995-06-07,2023-05-31,,True,BROADCAST|SINCLAIR,org,False,,,82922610,,,True,False
1971213,"Sinclair Broadcast Group, Inc.",SINCLAIR BROADCAST GROUP INC,EDGAR name: SINCLAIR BROADCAST GROUP INC,2021-12-16,control,,60800.0,81740.0,82924210,cusip_header,SINCLAIR BROADCAST GROUP INC,11.0,1995-06-07,2023-05-31,,True,BROADCAST|SINCLAIR,org,False,,,82922610,,,True,False
920522,"Essex Property Trust, Inc.",ESSEX PORTFOLIO LP,EDGAR name: ESSEX PORTFOLIO LP,2013-08-13,control,80681.0,30293.0,80681.0,29717810,cusip_ncusip,ESSEX PROPERTY TRUST INC,18.0,1994-06-07,2024-12-31,,True,ESSEX|PROPERTY,org,False,1.0,,,,,True,True
924613,Nokia Inc.,NOKIA CORP,EDGAR name: NOKIA CORP,2013-07-22,control,87128.0,23671.0,,,,,,,,,,,,,,"shrcd not in [10, 11, 12, 18] ([31])",,,,False,True
926480,The Walt Disney Company,,Gate1-B: pre-2019-reorg registrant,2008-07-29,control,26403.0,,,,,,,,,,,,,,,no gvkey,,,,False,True
943452,Wabtec Corporation,WABTEC CORP,EDGAR name: WABTEC CORP,2022-03-15,control,81677.0,60979.0,81677.0,92974010,cusip_ncusip,WABTEC CORP,11.0,2000-05-02,2024-12-31,,True,WABTEC,org,False,1.0,,,,,True,True
1000228,"Henry Schein, Inc.",HENRY SCHEIN INC,EDGAR name: HENRY SCHEIN INC,2023-09-27,control,82581.0,61494.0,82581.0,80640710,cusip_ncusip,SCHEIN HENRY INC,11.0,2001-08-24,2024-12-31,,True,HENRY|SCHEIN,org,False,1.0,,,,,True,True
1000564,Communications & Power Industries LLC,COMMUNICATIONS & POWER INDUSTRIES INC,EDGAR name: COMMUNICATIONS & POWER INDUSTRIES INC,2020-01-18,control,,,,,,,,,,,,,,,,no gvkey,,,,False,False
1001082,"DISH Network, LLC",,Gate1-A (DISH equity; 920436 is operating LLC),2023-02-22,treated,81696.0,60900.0,81696.0,25470M10,cusip_ncusip,DISH NETWORK CORP,11.0,2008-01-22,2023-12-29,,True,DISH|NETWORK,org,False,1.0,,,,,True,True
1001082,"DISH Network, LLC",,Gate1-A (DISH equity; 920436 is operating LLC),2023-05-17,treated,81696.0,60900.0,81696.0,25470M10,cusip_ncusip,DISH NETWORK CORP,11.0,2008-01-22,2023-12-29,,True,DISH|NETWORK,org,False,1.0,,,,,True,True
1001250,The Est̩e Lauder Companies Inc.,,Gate1-G rescue: text-encoding artifact defeated matching; legacy 1001250 was correct (ticker EL -> CIK 1001250),2023-05-01,control,82642.0,61567.0,82642.0,51843910,cusip_ncusip,LAUDER ESTEE COS INC,11.0,2009-09-09,2024-12-31,,True,LAUDER,org,False,1.0,,,,,True,True
1001250,The Est̩e Lauder Companies Inc.,,Gate1-G rescue: text-encoding artifact defeated matching; legacy 1001250 was correct (ticker EL -> CIK 1001250),2023-05-30,control,82642.0,61567.0,82642.0,51843910,cusip_ncusip,LAUDER ESTEE COS INC,11.0,2009-09-09,2024-12-31,,True,LAUDER,org,False,1.0,,,,,True,True
1001250,The Est̩e Lauder Companies Inc.,,Gate1-G rescue: text-encoding artifact defeated matching; legacy 1001250 was correct (ticker EL -> CIK 1001250),2023-07-11,control,82642.0,61567.0,82642.0,51843910,cusip_ncusip,LAUDER ESTEE COS INC,11.0,2009-09-09,2024-12-31,,True,LAUDER,org,False,1.0,,,,,True,True
1002517,"Nuance Communications, Inc.",,Gate1-B: pre-3/2022 registrant,2014-12-10,control,,61685.0,82759.0,67020Y10,cusip_ncusip,NUANCE COMMUNICATIONS INC,11.0,2005-11-21,2022-03-03,,True,COMMUNICATIONS|NUANCE,org,False,1.0,,,,,True,False
1011006,Yahoo! Voices,,Gate1-B: YHOO registrant (later Altaba),2012-07-11,control,83435.0,62634.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
1011006,Yahoo! Inc.,,Gate1-B: YHOO registrant (later Altaba),2013-08-01,control,83435.0,62634.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
1011006,Yahoo,,Gate1-B: YHOO registrant (later Altaba),2014-12-01,control,83435.0,62634.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
1011006,Yahoo Inc.,,Gate1-B: YHOO registrant (later Altaba),2016-08-13,control,83435.0,62634.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
1041061,"Yum! Brands, Inc.",TRICON GLOBAL RESTAURANTS INC,EDGAR name: TRICON GLOBAL RESTAURANTS INC,2023-01-13,control,85348.0,65417.0,85348.0,98849810,cusip_ncusip,YUM BRANDS INC,11.0,2002-05-17,2024-12-31,,True,BRANDS,org,False,1.0,,,,,True,True
1048911,"FedEx Ground Package System, Inc.",,"Gate1-C: wholly owned subsidiary, parent-mapped (ticker FDX -> CIK 1048911)",2011-05-01,control,60628.0,4598.0,60628.0,31428X10,cusip_ncusip,FEDEX CORP,11.0,2000-01-21,2024-12-31,,True,FEDEX,org,False,1.0,,,,,True,True
1051470,Crown Castle,CROWN CASTLE INC.,EDGAR name: CROWN CASTLE INC.,2013-10-31,control,86339.0,113490.0,86339.0,22822V10,cusip_header,CROWN CASTLE INTERNATIONAL CORP,11.0,2001-04-25,2014-01-01,,True,CASTLE|CROWN,org,False,,,22822710,,,True,True
1051470,Crown Castle,CROWN CASTLE INC.,EDGAR name: CROWN CASTLE INC.,2013-11-19,control,86339.0,113490.0,86339.0,22822V10,cusip_header,CROWN CASTLE INTERNATIONAL CORP,11.0,2001-04-25,2014-01-01,,True,CASTLE|CROWN,org,False,,,22822710,,,True,True
1058290,Cognizant Technology Solutions Corporation,COGNIZANT TECHNOLOGY SOLUTIONS CORP,EDGAR name: COGNIZANT TECHNOLOGY SOLUTIONS CORP,2020-04-09,control,86158.0,111864.0,86158.0,19244610,cusip_ncusip,COGNIZANT TECHNOLOGY SOLS CORP,11.0,1998-06-19,2024-12-31,,True,COGNIZANT|TECHNOLOGY,org,False,1.0,,,,,True,True
1060391,Republic Services,REPUBLIC SERVICES INC,EDGAR name: REPUBLIC SERVICES INC,2013-08-10,control,86228.0,112168.0,86228.0,76075910,cusip_ncusip,REPUBLIC SERVICES INC,11.0,1998-07-01,2024-12-31,,True,REPUBLIC|SERVICES,org,False,1.0,,,,,True,True
1060391,Republic Services,REPUBLIC SERVICES INC,EDGAR name: REPUBLIC SERVICES INC,2013-08-26,control,86228.0,112168.0,86228.0,76075910,cusip_ncusip,REPUBLIC SERVICES INC,11.0,1998-07-01,2024-12-31,,True,REPUBLIC|SERVICES,org,False,1.0,,,,,True,True
1060391,"Republic Services, Inc.",REPUBLIC SERVICES INC,EDGAR name: REPUBLIC SERVICES INC,2019-02-01,control,86228.0,112168.0,86228.0,76075910,cusip_ncusip,REPUBLIC SERVICES INC,11.0,1998-07-01,2024-12-31,,True,REPUBLIC|SERVICES,org,False,1.0,,,,,True,True
1060391,"Republic Services, Inc.",REPUBLIC SERVICES INC,EDGAR name: REPUBLIC SERVICES INC,2021-09-20,control,86228.0,112168.0,86228.0,76075910,cusip_ncusip,REPUBLIC SERVICES INC,11.0,1998-07-01,2024-12-31,,True,REPUBLIC|SERVICES,org,False,1.0,,,,,True,True
1060391,"Republic Services, Inc.",REPUBLIC SERVICES INC,EDGAR name: REPUBLIC SERVICES INC,2022-04-09,control,86228.0,112168.0,86228.0,76075910,cusip_ncusip,REPUBLIC SERVICES INC,11.0,1998-07-01,2024-12-31,,True,REPUBLIC|SERVICES,org,False,1.0,,,,,True,True
1067837,"Audacy, Inc",,"Gate1-A: formerly Entercom, active registrant",2019-08-04,control,,117902.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,False
1067837,Entercom Communications Corp.,"AUDACY, INC.","EDGAR name: AUDACY, INC.",2019-09-18,control,,117902.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,False
1091411,Sony Corporation of America,SONY CORP OF AMERICA,EDGAR name: SONY CORP OF AMERICA,2009-06-02,control,,,,,,,,,,,,,,,,no gvkey,,,,False,False
1091667,"Charter Communications, Inc.",,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2008-07-14,treated,87378.0,126136.0,87378.0,16117M10,cusip_ncusip,CHARTER COMMUNICATIONS INC,11.0,1999-11-09,2009-04-06,,True,CHARTER|COMMUNICATIONS,org,False,1.0,,,,,True,True
1091667,Charter Communications,,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2008-08-11,treated,87378.0,126136.0,87378.0,16117M10,cusip_ncusip,CHARTER COMMUNICATIONS INC,11.0,1999-11-09,2009-04-06,,True,CHARTER|COMMUNICATIONS,org,False,1.0,,,,,True,True
1091667,"Charter Communications, Inc.",,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2013-04-26,treated,12308.0,126136.0,12308.0,16119P10,cusip_header,CHARTER COMMUNICATIONS INC,11.0,2010-09-14,2016-05-17,,True,CHARTER|COMMUNICATIONS,org,False,,,16117M30,,,True,True
1091667,"Charter Communications, Inc.",,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2014-01-21,treated,12308.0,126136.0,12308.0,16119P10,cusip_header,CHARTER COMMUNICATIONS INC,11.0,2010-09-14,2016-05-17,,True,CHARTER|COMMUNICATIONS,org,False,,,16117M30,,,True,True
1091667,Charter Communication,,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2014-09-30,treated,12308.0,126136.0,12308.0,16119P10,cusip_header,CHARTER COMMUNICATIONS INC,11.0,2010-09-14,2016-05-17,,True,CHARTER,org,False,,,16117M30,,,True,True
1091667,Charter Communications,,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2022-12-21,treated,12308.0,126136.0,12308.0,16119P10,cusip_ncusip,CHARTER COMMUNICATIONS INC NEW,11.0,2016-05-18,2024-12-31,,True,CHARTER|COMMUNICATIONS,org,False,1.0,,,,,True,True
1091667,"Charter Communications, Inc.",,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2023-01-01,treated,12308.0,126136.0,12308.0,16119P10,cusip_ncusip,CHARTER COMMUNICATIONS INC NEW,11.0,2016-05-18,2024-12-31,,True,CHARTER|COMMUNICATIONS,org,False,1.0,,,,,True,True
1091667,"Charter Communications, Inc.",,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),2023-09-01,treated,12308.0,126136.0,12308.0,16119P10,cusip_ncusip,CHARTER COMMUNICATIONS INC NEW,11.0,2016-05-18,2024-12-31,,True,CHARTER|COMMUNICATIONS,org,False,1.0,,,,,True,True
1098659,Mediacom Communications Corporation,MEDIACOM COMMUNICATIONS CORP,EDGAR name: MEDIACOM COMMUNICATIONS CORP,2022-07-18,treated,,129442.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,False
1103415,PayPal Inc.,PAYPAL INC,EDGAR name: PAYPAL INC,2019-08-08,control,,145471.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,False
1103415,"PayPal, Inc.",PAYPAL INC,EDGAR name: PAYPAL INC,2022-12-06,control,,145471.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,False
1105705,Time Warner Inc.,,Gate1-B: TWX registrant 2009-6/2018,2006-12-01,control,,25056.0,77418.0,88731730,cusip_header,TIME WARNER INC NEW,11.0,2004-02-20,2009-03-29,,True,TIME|WARNER,org,False,,,88731710,,,True,False
1105705,Time Warner Inc.,,Gate1-B: TWX registrant 2009-6/2018,2015-01-28,control,,25056.0,77418.0,88731730,cusip_ncusip,TIME WARNER INC NEW,11.0,2009-03-30,2016-12-18,,True,TIME|WARNER,org,False,1.0,,,,,True,False
1105705,TimeWarner,,Gate1-B: TWX registrant 2009-6/2018,2015-02-19,control,,25056.0,77418.0,88731730,cusip_ncusip,TIME WARNER INC NEW,11.0,2009-03-30,2016-12-18,,True,TIMEWARNER,org,False,1.0,,,,,True,False
1105705,Time Warner Inc.,,Gate1-B: TWX registrant 2009-6/2018,2016-08-10,control,,25056.0,77418.0,88731730,cusip_ncusip,TIME WARNER INC NEW,11.0,2009-03-30,2016-12-18,,True,TIME|WARNER,org,False,1.0,,,,,True,False
