final_cik,breach_date,reported_date,fcc_form499,accession,filing_date,days_from_reported,days_from_breach,in_spec_scope
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-23-058988,2023-03-03,-339,-202,1
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-22-278771,2022-11-07,-455,-318,1
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-22-230055,2022-08-25,-529,-392,0
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-22-230053,2022-08-25,-529,-392,0
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-22-168378,2022-06-06,-609,-472,0
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-22-151826,2022-05-16,-630,-493,0
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-21-346654,2021-12-02,-795,-658,0
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-21-346650,2021-12-02,-795,-658,0
732712,2023-09-21,2024-02-05 00:00:00,1,0001193125-21-323046,2021-11-08,-819,-682,0
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-24-170544,2024-06-27,142,142,1
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-24-146021,2024-05-23,107,107,1
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-24-022476,2024-02-02,-4,-4,1
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-24-013874,2024-01-24,-13,-13,1
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-23-058988,2023-03-03,-340,-340,1
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-22-278771,2022-11-07,-456,-456,0
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-22-230055,2022-08-25,-530,-530,0
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-22-230053,2022-08-25,-530,-530,0
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-22-168378,2022-06-06,-610,-610,0
732712,2024-02-06,2024-02-06 00:00:00,1,0001193125-22-151826,2022-05-16,-631,-631,0
732717,2008-05-23,2008-05-23 00:00:00,1,0000732717-08-000070,2008-09-29,129,129,1
732717,2008-05-23,2008-05-23 00:00:00,1,0000732717-07-000089,2007-10-19,-217,-217,1
732717,2008-05-23,2008-05-23 00:00:00,1,0000732717-07-000084,2007-10-16,-220,-220,1
732717,2008-05-23,2008-05-23 00:00:00,1,0000732717-07-000038,2007-06-01,-357,-357,1
732717,2008-05-23,2008-05-23 00:00:00,1,0000732717-07-000028,2007-04-30,-389,-389,0
732717,2008-05-23,2008-05-23 00:00:00,1,0000732717-07-000007,2007-01-29,-480,-480,0
732717,2008-05-23,2008-05-23 00:00:00,1,0000950123-06-015733,2006-12-29,-511,-511,0
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-12-000063,2012-06-29,137,180,1
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-11-000107,2011-12-16,-59,-16,1
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-11-000033,2011-03-29,-321,-278,1
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-11-000016,2011-03-07,-343,-300,1
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-10-000097,2010-12-17,-423,-380,0
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-10-000082,2010-09-30,-501,-458,0
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-10-000051,2010-06-25,-598,-555,0
732717,2012-01-01,2012-02-13 00:00:00,1,0000732717-10-000011,2010-02-23,-720,-677,0
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-15-000089,2015-08-20,121,961,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-15-000073,2015-07-30,100,940,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-15-000056,2015-06-26,66,906,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-14-000138,2014-12-19,-123,717,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-14-000126,2014-11-07,-165,675,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-14-000094,2014-06-30,-295,545,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-13-000101,2013-12-12,-495,345,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-13-000090,2013-09-27,-571,269,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-13-000077,2013-07-25,-635,205,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-13-000058,2013-06-28,-662,178,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-13-000012,2013-02-04,-806,34,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-12-000063,2012-06-29,-1026,-186,1
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-11-000107,2011-12-16,-1222,-382,0
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-11-000033,2011-03-29,-1484,-644,0
732717,2013-01-01,2015-04-21 00:00:00,1,0000732717-11-000016,2011-03-07,-1506,-666,0
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-14-000126,2014-11-07,149,367,1
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-14-000094,2014-06-30,19,237,1
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-13-000101,2013-12-12,-181,37,1
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-13-000090,2013-09-27,-257,-39,1
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-13-000077,2013-07-25,-321,-103,1
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-13-000058,2013-06-28,-348,-130,1
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-13-000012,2013-02-04,-492,-274,1
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-12-000063,2012-06-29,-712,-494,0
732717,2013-11-05,2014-06-11 00:00:00,1,0000732717-11-000107,2011-12-16,-908,-690,0
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-15-000089,2015-08-20,122,565,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-15-000073,2015-07-30,101,544,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-15-000056,2015-06-26,67,510,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-14-000138,2014-12-19,-122,321,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-14-000126,2014-11-07,-164,279,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-14-000094,2014-06-30,-294,149,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-13-000101,2013-12-12,-494,-51,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-13-000090,2013-09-27,-570,-127,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-13-000077,2013-07-25,-634,-191,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-13-000058,2013-06-28,-661,-218,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-13-000012,2013-02-04,-805,-362,1
732717,2014-02-01,2015-04-20 00:00:00,1,0000732717-12-000063,2012-06-29,-1025,-582,0
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-14-000126,2014-11-07,147,220,1
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-14-000094,2014-06-30,17,90,1
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-13-000101,2013-12-12,-183,-110,1
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-13-000090,2013-09-27,-259,-186,1
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-13-000077,2013-07-25,-323,-250,1
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-13-000058,2013-06-28,-350,-277,1
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-13-000012,2013-02-04,-494,-421,0
732717,2014-04-01,2014-06-13 00:00:00,1,0000732717-12-000063,2012-06-29,-714,-641,0
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-14-000126,2014-11-07,155,212,1
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-14-000094,2014-06-30,25,82,1
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-13-000101,2013-12-12,-175,-118,1
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-13-000090,2013-09-27,-251,-194,1
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-13-000077,2013-07-25,-315,-258,1
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-13-000058,2013-06-28,-342,-285,1
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-13-000012,2013-02-04,-486,-429,0
732717,2014-04-09,2014-06-05 00:00:00,1,0000732717-12-000063,2012-06-29,-706,-649,0
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-15-000089,2015-08-20,122,441,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-15-000073,2015-07-30,101,420,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-15-000056,2015-06-26,67,386,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-14-000138,2014-12-19,-122,197,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-14-000126,2014-11-07,-164,155,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-14-000094,2014-06-30,-294,25,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-13-000101,2013-12-12,-494,-175,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-13-000090,2013-09-27,-570,-251,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-13-000077,2013-07-25,-634,-315,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-13-000058,2013-06-28,-661,-342,1
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-13-000012,2013-02-04,-805,-486,0
732717,2014-06-05,2015-04-20 00:00:00,1,0000732717-12-000063,2012-06-29,-1025,-706,0
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-15-000089,2015-08-20,122,435,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-15-000073,2015-07-30,101,414,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-15-000056,2015-06-26,67,380,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-14-000138,2014-12-19,-122,191,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-14-000126,2014-11-07,-164,149,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-14-000094,2014-06-30,-294,19,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-13-000101,2013-12-12,-494,-181,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-13-000090,2013-09-27,-570,-257,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-13-000077,2013-07-25,-634,-321,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-13-000058,2013-06-28,-661,-348,1
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-13-000012,2013-02-04,-805,-492,0
732717,2014-06-11,2015-04-20 00:00:00,1,0000732717-12-000063,2012-06-29,-1025,-712,0
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-14-000138,2014-12-19,78,136,1
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-14-000126,2014-11-07,36,94,1
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-14-000094,2014-06-30,-94,-36,1
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-13-000101,2013-12-12,-294,-236,1
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-13-000090,2013-09-27,-370,-312,1
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-13-000077,2013-07-25,-434,-376,0
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-13-000058,2013-06-28,-461,-403,0
732717,2014-08-05,2014-10-02 00:00:00,0,0000732717-13-000012,2013-02-04,-605,-547,0
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-14-000138,2014-12-19,79,130,1
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-14-000126,2014-11-07,37,88,1
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-14-000094,2014-06-30,-93,-42,1
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-13-000101,2013-12-12,-293,-242,1
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-13-000090,2013-09-27,-369,-318,1
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-13-000077,2013-07-25,-433,-382,0
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-13-000058,2013-06-28,-460,-409,0
732717,2014-08-11,2014-10-01 00:00:00,1,0000732717-13-000012,2013-02-04,-604,-553,0
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-14-000138,2014-12-19,71,71,1
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-14-000126,2014-11-07,29,29,1
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-14-000094,2014-06-30,-101,-101,1
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-13-000101,2013-12-12,-301,-301,1
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-13-000090,2013-09-27,-377,-377,0
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-13-000077,2013-07-25,-441,-441,0
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-13-000058,2013-06-28,-468,-468,0
732717,2014-10-09,2014-10-09 00:00:00,1,0000732717-13-000012,2013-02-04,-612,-612,0
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-14-000138,2014-12-19,0,64,1
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-14-000126,2014-11-07,-42,22,1
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-14-000094,2014-06-30,-172,-108,1
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-13-000101,2013-12-12,-372,-308,1
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-13-000090,2013-09-27,-448,-384,0
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-13-000077,2013-07-25,-512,-448,0
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-13-000058,2013-06-28,-539,-475,0
732717,2014-10-16,2014-12-19 00:00:00,0,0000732717-13-000012,2013-02-04,-683,-619,0
732717,2017-01-01,2017-05-19 00:00:00,1,0000732717-17-000084,2017-10-04,138,276,1
732717,2017-01-01,2017-05-19 00:00:00,1,0000732717-16-000257,2016-12-16,-154,-16,1
732717,2017-01-01,2017-05-19 00:00:00,1,0000732717-16-000251,2016-12-08,-162,-24,1
732717,2017-01-01,2017-05-19 00:00:00,1,0000732717-16-000186,2016-06-24,-329,-191,1
732717,2017-01-01,2017-05-19 00:00:00,1,0000732717-15-000089,2015-08-20,-638,-500,0
732717,2017-01-01,2017-05-19 00:00:00,1,0000732717-15-000073,2015-07-30,-659,-521,0
732717,2017-01-01,2017-05-19 00:00:00,1,0000732717-15-000056,2015-06-26,-693,-555,0
732717,2017-01-25,2017-05-19 00:00:00,1,0000732717-17-000084,2017-10-04,138,252,1
732717,2017-01-25,2017-05-19 00:00:00,1,0000732717-16-000257,2016-12-16,-154,-40,1
732717,2017-01-25,2017-05-19 00:00:00,1,0000732717-16-000251,2016-12-08,-162,-48,1
732717,2017-01-25,2017-05-19 00:00:00,1,0000732717-16-000186,2016-06-24,-329,-215,1
732717,2017-01-25,2017-05-19 00:00:00,1,0000732717-15-000089,2015-08-20,-638,-524,0
732717,2017-01-25,2017-05-19 00:00:00,1,0000732717-15-000073,2015-07-30,-659,-545,0
732717,2017-01-25,2017-05-19 00:00:00,1,0000732717-15-000056,2015-06-26,-693,-579,0
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-18-000005,2018-02-02,141,366,1
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-17-000084,2017-10-04,20,245,1
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-16-000257,2016-12-16,-272,-47,1
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-16-000251,2016-12-08,-280,-55,1
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-16-000186,2016-06-24,-447,-222,1
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-15-000089,2015-08-20,-756,-531,0
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-15-000073,2015-07-30,-777,-552,0
732717,2017-02-01,2017-09-14 00:00:00,1,0000732717-15-000056,2015-06-26,-811,-586,0
732717,2018-08-17,2018-08-17 00:00:00,1,0000732717-18-000050,2018-07-03,-45,-45,1
732717,2018-08-17,2018-08-17 00:00:00,1,0000732717-18-000005,2018-02-02,-196,-196,1
732717,2018-08-17,2018-08-17 00:00:00,1,0000732717-17-000084,2017-10-04,-317,-317,1
732717,2018-08-17,2018-08-17 00:00:00,1,0000732717-16-000257,2016-12-16,-609,-609,0
732717,2018-08-17,2018-08-17 00:00:00,1,0000732717-16-000251,2016-12-08,-617,-617,0
732717,2018-08-21,2018-08-21 00:00:00,1,0000732717-18-000050,2018-07-03,-49,-49,1
732717,2018-08-21,2018-08-21 00:00:00,1,0000732717-18-000005,2018-02-02,-200,-200,1
732717,2018-08-21,2018-08-21 00:00:00,1,0000732717-17-000084,2017-10-04,-321,-321,1
732717,2018-08-21,2018-08-21 00:00:00,1,0000732717-16-000257,2016-12-16,-613,-613,0
732717,2018-08-21,2018-08-21 00:00:00,1,0000732717-16-000251,2016-12-08,-621,-621,0
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-24-000012,2024-03-01,-31,1886,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-23-022845,2023-02-02,-424,1493,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-22-000091,2022-08-04,-606,1311,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-22-000073,2022-07-01,-640,1277,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-22-076137,2022-03-15,-748,1169,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-21-000088,2021-12-06,-847,1070,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-21-199754,2021-06-25,-1011,906,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-21-100281,2021-03-30,-1098,819,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-21-015737,2021-01-25,-1162,755,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-20-296128,2020-11-17,-1231,686,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-20-000020,2020-06-26,-1375,542,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-20-123202,2020-04-28,-1434,483,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-19-316283,2019-12-17,-1567,350,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-19-000054,2019-11-01,-1613,304,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-19-239966,2019-09-06,-1669,248,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-19-236682,2019-09-03,-1672,245,1
732717,2019-01-01,2024-04-01 00:00:00,1,0001193125-19-233801,2019-08-29,-1677,240,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-19-000034,2019-07-29,-1708,209,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-18-000050,2018-07-03,-2099,-182,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-18-000005,2018-02-02,-2250,-333,1
732717,2019-01-01,2024-04-01 00:00:00,1,0000732717-17-000084,2017-10-04,-2371,-454,0
732717,2022-06-01,2024-03-30 00:00:00,1,0000732717-24-000012,2024-03-01,-29,639,1
732717,2022-06-01,2024-03-30 00:00:00,1,0001193125-23-022845,2023-02-02,-422,246,1
732717,2022-06-01,2024-03-30 00:00:00,1,0000732717-22-000091,2022-08-04,-604,64,1
732717,2022-06-01,2024-03-30 00:00:00,1,0000732717-22-000073,2022-07-01,-638,30,1
732717,2022-06-01,2024-03-30 00:00:00,1,0001193125-22-076137,2022-03-15,-746,-78,1
732717,2022-06-01,2024-03-30 00:00:00,1,0000732717-21-000088,2021-12-06,-845,-177,1
732717,2022-06-01,2024-03-30 00:00:00,1,0001193125-21-199754,2021-06-25,-1009,-341,1
732717,2022-06-01,2024-03-30 00:00:00,1,0001193125-21-100281,2021-03-30,-1096,-428,0
732717,2022-06-01,2024-03-30 00:00:00,1,0001193125-21-015737,2021-01-25,-1160,-492,0
732717,2022-06-01,2024-03-30 00:00:00,1,0001193125-20-296128,2020-11-17,-1229,-561,0
732717,2022-06-01,2024-03-30 00:00:00,1,0000732717-20-000020,2020-06-26,-1373,-705,0
732717,2022-08-30,2023-02-24 00:00:00,1,0001193125-23-022845,2023-02-02,-22,156,1
732717,2022-08-30,2023-02-24 00:00:00,1,0000732717-22-000091,2022-08-04,-204,-26,1
732717,2022-08-30,2023-02-24 00:00:00,1,0000732717-22-000073,2022-07-01,-238,-60,1
732717,2022-08-30,2023-02-24 00:00:00,1,0001193125-22-076137,2022-03-15,-346,-168,1
732717,2022-08-30,2023-02-24 00:00:00,1,0000732717-21-000088,2021-12-06,-445,-267,1
732717,2022-08-30,2023-02-24 00:00:00,1,0001193125-21-199754,2021-06-25,-609,-431,0
732717,2022-08-30,2023-02-24 00:00:00,1,0001193125-21-100281,2021-03-30,-696,-518,0
732717,2022-08-30,2023-02-24 00:00:00,1,0001193125-21-015737,2021-01-25,-760,-582,0
732717,2022-08-30,2023-02-24 00:00:00,1,0001193125-20-296128,2020-11-17,-829,-651,0
732717,2023-03-01,2023-03-01 00:00:00,1,0001193125-23-022845,2023-02-02,-27,-27,1
732717,2023-03-01,2023-03-01 00:00:00,1,0000732717-22-000091,2022-08-04,-209,-209,1
732717,2023-03-01,2023-03-01 00:00:00,1,0000732717-22-000073,2022-07-01,-243,-243,1
732717,2023-03-01,2023-03-01 00:00:00,1,0001193125-22-076137,2022-03-15,-351,-351,1
732717,2023-03-01,2023-03-01 00:00:00,1,0000732717-21-000088,2021-12-06,-450,-450,0
732717,2023-03-01,2023-03-01 00:00:00,1,0001193125-21-199754,2021-06-25,-614,-614,0
732717,2023-03-01,2023-03-01 00:00:00,1,0001193125-21-100281,2021-03-30,-701,-701,0
732717,2024-03-17,2024-04-09 00:00:00,1,0000732717-24-000012,2024-03-01,-39,-16,1
732717,2024-03-17,2024-04-09 00:00:00,1,0001193125-23-022845,2023-02-02,-432,-409,0
732717,2024-03-17,2024-04-09 00:00:00,1,0000732717-22-000091,2022-08-04,-614,-591,0
732717,2024-03-17,2024-04-09 00:00:00,1,0000732717-22-000073,2022-07-01,-648,-625,0
732717,2024-03-26,2024-04-09 00:00:00,1,0000732717-24-000012,2024-03-01,-39,-25,1
732717,2024-03-26,2024-04-09 00:00:00,1,0001193125-23-022845,2023-02-02,-432,-418,0
732717,2024-03-26,2024-04-09 00:00:00,1,0000732717-22-000091,2022-08-04,-614,-600,0
732717,2024-03-26,2024-04-09 00:00:00,1,0000732717-22-000073,2022-07-01,-648,-634,0
732717,2024-04-09,2024-04-09 00:00:00,1,0000732717-24-000012,2024-03-01,-39,-39,1
732717,2024-04-09,2024-04-09 00:00:00,1,0001193125-23-022845,2023-02-02,-432,-432,0
732717,2024-04-09,2024-04-09 00:00:00,1,0000732717-22-000091,2022-08-04,-614,-614,0
732717,2024-04-09,2024-04-09 00:00:00,1,0000732717-22-000073,2022-07-01,-648,-648,0
732717,2024-04-14,2024-04-10 00:00:00,1,0000732717-24-000012,2024-03-01,-40,-44,1
732717,2024-04-14,2024-04-10 00:00:00,1,0001193125-23-022845,2023-02-02,-433,-437,0
732717,2024-04-14,2024-04-10 00:00:00,1,0000732717-22-000091,2022-08-04,-615,-619,0
732717,2024-04-14,2024-04-10 00:00:00,1,0000732717-22-000073,2022-07-01,-649,-653,0
764180,2006-12-01,2007-01-10 00:00:00,0,0001193125-07-019313,2007-02-02,23,63,1
764180,2006-12-01,2007-01-10 00:00:00,0,0001193125-05-040688,2005-03-02,-679,-639,0
764180,2006-12-01,2007-01-10 00:00:00,0,0001193125-05-040686,2005-03-02,-679,-639,0
764180,2006-12-01,2007-01-10 00:00:00,0,0000950117-04-004470,2004-12-17,-754,-714,0
773840,2021-02-16,2021-05-03 00:00:00,0,0001193125-21-215278,2021-07-14,72,148,1
773840,2021-02-16,2021-05-03 00:00:00,0,0000773840-20-000031,2020-06-11,-326,-250,1
773840,2021-02-16,2021-05-03 00:00:00,0,0000773840-20-000011,2020-02-28,-430,-354,1
773840,2021-02-16,2021-05-03 00:00:00,0,0000773840-19-000029,2019-12-06,-514,-438,0
773840,2021-02-16,2021-05-03 00:00:00,0,0000930413-19-002693,2019-10-16,-565,-489,0
773840,2021-02-16,2021-05-03 00:00:00,0,0000930413-19-002643,2019-10-08,-573,-497,0
773840,2021-02-16,2021-05-03 00:00:00,0,0000773840-19-000018,2019-07-26,-647,-571,0
773840,2021-02-16,2021-05-03 00:00:00,0,0000930413-19-002021,2019-07-08,-665,-589,0
773840,2023-05-27,2023-09-13 00:00:00,0,0000773840-24-000006,2024-02-01,141,250,1
773840,2023-05-27,2023-09-13 00:00:00,0,0000773840-23-000088,2023-11-28,76,185,1
773840,2023-05-27,2023-09-13 00:00:00,0,0000773840-23-000076,2023-10-10,27,136,1
773840,2023-05-27,2023-09-13 00:00:00,0,0000773840-23-000063,2023-06-15,-90,19,1
773840,2023-05-27,2023-09-13 00:00:00,0,0001193125-23-069598,2023-03-14,-183,-74,1
773840,2023-05-27,2023-09-13 00:00:00,0,0001193125-22-269566,2022-10-26,-322,-213,1
773840,2023-05-27,2023-09-13 00:00:00,0,0000773840-22-000062,2022-09-30,-348,-239,1
773840,2023-05-27,2023-09-13 00:00:00,0,0001193125-22-248396,2022-09-21,-357,-248,1
773840,2023-05-27,2023-09-13 00:00:00,0,0000773840-22-000058,2022-09-01,-377,-268,1
773840,2023-05-27,2023-09-13 00:00:00,0,0001193125-22-204108,2022-07-28,-412,-303,1
773840,2023-05-27,2023-09-13 00:00:00,0,0001193125-22-011376,2022-01-18,-603,-494,0
773840,2023-05-27,2023-09-13 00:00:00,0,0000773840-22-000003,2022-01-05,-616,-507,0
773840,2023-05-27,2023-09-13 00:00:00,0,0001193125-21-215278,2021-07-14,-791,-682,0
773840,2023-06-03,2023-09-18 00:00:00,0,0000773840-24-000006,2024-02-01,136,243,1
773840,2023-06-03,2023-09-18 00:00:00,0,0000773840-23-000088,2023-11-28,71,178,1
773840,2023-06-03,2023-09-18 00:00:00,0,0000773840-23-000076,2023-10-10,22,129,1
773840,2023-06-03,2023-09-18 00:00:00,0,0000773840-23-000063,2023-06-15,-95,12,1
773840,2023-06-03,2023-09-18 00:00:00,0,0001193125-23-069598,2023-03-14,-188,-81,1
773840,2023-06-03,2023-09-18 00:00:00,0,0001193125-22-269566,2022-10-26,-327,-220,1
773840,2023-06-03,2023-09-18 00:00:00,0,0000773840-22-000062,2022-09-30,-353,-246,1
773840,2023-06-03,2023-09-18 00:00:00,0,0001193125-22-248396,2022-09-21,-362,-255,1
773840,2023-06-03,2023-09-18 00:00:00,0,0000773840-22-000058,2022-09-01,-382,-275,1
773840,2023-06-03,2023-09-18 00:00:00,0,0001193125-22-204108,2022-07-28,-417,-310,1
773840,2023-06-03,2023-09-18 00:00:00,0,0001193125-22-011376,2022-01-18,-608,-501,0
773840,2023-06-03,2023-09-18 00:00:00,0,0000773840-22-000003,2022-01-05,-621,-514,0
773840,2023-06-03,2023-09-18 00:00:00,0,0001193125-21-215278,2021-07-14,-796,-689,0
789019,2017-07-05,2017-10-17 00:00:00,0,0001193125-17-357415,2017-11-30,44,148,1
789019,2017-07-05,2017-10-17 00:00:00,0,0001193125-17-288464,2017-09-19,-28,76,1
789019,2017-07-05,2017-10-17 00:00:00,0,0001193125-17-082168,2017-03-14,-217,-113,1
789019,2017-07-05,2017-10-17 00:00:00,0,0001193125-16-643151,2016-07-07,-467,-363,1
