cik,form,filing_date,items,accession,primary_doc,size,in_spec_scope,local_file
896878,8-K,2014-02-11,"2.02,5.02,9.01",0000896878-14-000030,fy14q2earningsupdate8-kshe.htm,121992,1,Data\edgar\item5_02_text\896878\0000896878-14-000030_fy14q2earningsupdate8-kshe.htm
896878,8-K,2014-07-29,"5.02,5.03,8.01,9.01",0001193125-14-284196,d766109d8k.htm,94525,1,Data\edgar\item5_02_text\896878\0001193125-14-284196_d766109d8k.htm
896878,8-K,2014-11-03,"5.02,8.01,9.01",0001193125-14-394221,d815122d8k.htm,23086,1,Data\edgar\item5_02_text\896878\0001193125-14-394221_d815122d8k.htm
896878,8-K,2015-01-23,"5.02,5.07,8.01,9.01",0001193125-15-019001,d857753d8k.htm,38716,1,Data\edgar\item5_02_text\896878\0001193125-15-019001_d857753d8k.htm
896878,8-K,2015-10-30,"5.02,8.01,9.01",0001193125-15-360231,d64564d8k.htm,36107,1,Data\edgar\item5_02_text\896878\0001193125-15-360231_d64564d8k.htm
896878,8-K,2016-05-09,"5.02,5.03,9.01",0000896878-16-000219,a8-kshellfor5x2016vasqueza.htm,237165,1,Data\edgar\item5_02_text\896878\0000896878-16-000219_a8-kshellfor5x2016vasqueza.htm
896878,8-K,2017-07-21,"5.02,9.01",0000896878-17-000080,a8-kshelldeborahliuonboard.htm,63394,1,Data\edgar\item5_02_text\896878\0000896878-17-000080_a8-kshelldeborahliuonboard.htm
896878,8-K,2017-08-22,"2.02,5.02,8.01,9.01",0000896878-17-000117,fy17q4earnings8-kshell.htm,824703,1,Data\edgar\item5_02_text\896878\0000896878-17-000117_fy17q4earnings8-kshell.htm
896878,8-K,2017-10-19,"5.02,8.01,9.01",0000896878-17-000162,a8-kshellboardann101917.htm,54797,1,Data\edgar\item5_02_text\896878\0000896878-17-000162_a8-kshellboardann101917.htm
896878,8-K,2018-01-23,"5.02,5.07,8.01,9.01",0000896878-18-000025,a8-kshell012318.htm,120338,1,Data\edgar\item5_02_text\896878\0000896878-18-000025_a8-kshell012318.htm
896878,8-K,2018-05-22,"2.02,5.02,8.01,9.01",0000896878-18-000073,fy18q3earnings8-kshell.htm,609265,1,Data\edgar\item5_02_text\896878\0000896878-18-000073_fy18q3earnings8-kshell.htm
896878,8-K,2018-08-23,"2.02,5.02,8.01,9.01",0000896878-18-000162,fy18q4earnings8-kshell.htm,1388809,1,Data\edgar\item5_02_text\896878\0000896878-18-000162_fy18q4earnings8-kshell.htm
896878,8-K,2018-11-05,"5.02,8.01",0000896878-18-000207,a8-kshell110518.htm,36773,1,Data\edgar\item5_02_text\896878\0000896878-18-000207_a8-kshell110518.htm
896878,8-K,2020-10-20,"5.02,9.01",0000896878-20-000202,intu-20201016.htm,208776,1,Data\edgar\item5_02_text\896878\0000896878-20-000202_intu-20201016.htm
896878,8-K,2021-11-10,5.02,0000896878-21-000255,intu-20211104.htm,172893,1,Data\edgar\item5_02_text\896878\0000896878-21-000255_intu-20211104.htm
896878,8-K,2022-01-24,"5.02,5.07,9.01",0000896878-22-000003,intu-20220120.htm,227857,1,Data\edgar\item5_02_text\896878\0000896878-22-000003_intu-20220120.htm
896878,8-K,2022-05-24,"2.02,5.02,8.01,9.01",0000896878-22-000019,intu-20220524.htm,649045,1,Data\edgar\item5_02_text\896878\0000896878-22-000019_intu-20220524.htm
896878,8-K,2023-02-23,"2.02,5.02,8.01,9.01",0000896878-23-000009,intu-20230223.htm,655385,1,Data\edgar\item5_02_text\896878\0000896878-23-000009_intu-20230223.htm
896878,8-K,2023-05-04,"5.02,9.01",0000896878-23-000016,intu-20230504.htm,192407,1,Data\edgar\item5_02_text\896878\0000896878-23-000016_intu-20230504.htm
896878,8-K,2023-08-14,"5.02,9.01",0000896878-23-000028,intu-20230814.htm,190322,1,Data\edgar\item5_02_text\896878\0000896878-23-000028_intu-20230814.htm
896878,8-K,2024-05-02,"5.02,9.01",0000896878-24-000021,intu-20240502.htm,165077,1,Data\edgar\item5_02_text\896878\0000896878-24-000021_intu-20240502.htm
896878,8-K,2024-07-25,"5.02,9.01",0000896878-24-000032,intu-20240724.htm,164964,1,Data\edgar\item5_02_text\896878\0000896878-24-000032_intu-20240724.htm
896878,8-K,2024-11-04,"5.02,9.01",0000896878-24-000041,intu-20241031.htm,163650,1,Data\edgar\item5_02_text\896878\0000896878-24-000041_intu-20241031.htm
896878,8-K,2025-06-16,5.02,0000896878-25-000027,intu-20250612.htm,141621,1,Data\edgar\item5_02_text\896878\0000896878-25-000027_intu-20250612.htm
908937,8-K,2011-02-15,"2.02,5.02,9.01",0000930413-11-001085,c64388_8k.htm,657496,0,Data\edgar\item5_02_text\908937\0000930413-11-001085_c64388_8k.htm
908937,8-K,2011-04-12,5.02,0000950123-11-034955,y90820e8vk.htm,14488,1,Data\edgar\item5_02_text\908937\0000950123-11-034955_y90820e8vk.htm
908937,8-K,2011-07-22,"5.02,9.01",0000930413-11-004876,c66342_8k.htm,106677,1,Data\edgar\item5_02_text\908937\0000930413-11-004876_c66342_8k.htm
908937,8-K,2011-08-24,"5.02,9.01",0000930413-11-005668,c66772_8-k.htm,107329,1,Data\edgar\item5_02_text\908937\0000930413-11-005668_c66772_8-k.htm
908937,8-K,2012-03-05,"5.02,9.01",0000930413-12-001340,c68784_8k.htm,23257,1,Data\edgar\item5_02_text\908937\0000930413-12-001340_c68784_8k.htm
908937,8-K,2014-12-11,5.02,0000930413-14-004831,c79487_8k.htm,18493,0,Data\edgar\item5_02_text\908937\0000930413-14-004831_c79487_8k.htm
908937,8-K,2015-05-21,"5.02,5.07,9.01",0000930413-15-002576,c81485_8k.htm,38359,1,Data\edgar\item5_02_text\908937\0000930413-15-002576_c81485_8k.htm
908937,8-K,2015-06-23,"5.02,9.01",0000930413-15-002882,c81795_8k.htm,148806,1,Data\edgar\item5_02_text\908937\0000930413-15-002882_c81795_8k.htm
908937,8-K,2015-06-30,"5.02,9.01",0000930413-15-002950,c81858_8k.htm,261218,1,Data\edgar\item5_02_text\908937\0000930413-15-002950_c81858_8k.htm
908937,8-K,2015-07-08,"5.02,9.01",0000930413-15-003027,c81935_8k.htm,131682,1,Data\edgar\item5_02_text\908937\0000930413-15-003027_c81935_8k.htm
908937,8-K,2015-08-13,"5.02,9.01",0000930413-15-003326,c82186_8k.htm,189782,1,Data\edgar\item5_02_text\908937\0000930413-15-003326_c82186_8k.htm
908937,8-K,2016-02-22,5.02,0000930413-16-005595,c84068_8k.htm,16467,1,Data\edgar\item5_02_text\908937\0000930413-16-005595_c84068_8k.htm
908937,8-K,2018-01-11,"5.02,9.01",0000908937-18-000005,siri-20180111x8xk.htm,235949,1,Data\edgar\item5_02_text\908937\0000908937-18-000005_siri-20180111x8xk.htm
908937,8-K,2018-01-23,5.02,0000908937-18-000008,siri-20180123x8xk.htm,27741,1,Data\edgar\item5_02_text\908937\0000908937-18-000008_siri-20180123x8xk.htm
920522,8-K,2012-12-10,"1.01,5.02,9.01",0001140361-12-050307,form8k.htm,101599,1,Data\edgar\item5_02_text\920522\0001140361-12-050307_form8k.htm
920522,8-K,2013-03-18,"1.01,5.02,9.01",0001140361-13-012917,form8k.htm,105737,1,Data\edgar\item5_02_text\920522\0001140361-13-012917_form8k.htm
920522,8-K,2013-05-17,"5.02,5.03,5.07,9.01",0001140361-13-021459,form8k.htm,830114,1,Data\edgar\item5_02_text\920522\0001140361-13-021459_form8k.htm
920522,8-K,2013-08-06,5.02,0001140361-13-030591,form8k.htm,19509,1,Data\edgar\item5_02_text\920522\0001140361-13-030591_form8k.htm
920522,8-K,2014-01-31,"1.01,2.03,5.02,9.01",0001140361-14-003902,form8k.htm,348811,1,Data\edgar\item5_02_text\920522\0001140361-14-003902_form8k.htm
920522,8-K,2014-04-01,"2.01,5.02,7.01,8.01,9.01",0001140361-14-015094,form8k.htm,73623,1,Data\edgar\item5_02_text\920522\0001140361-14-015094_form8k.htm
920522,8-K,2014-12-22,5.02,0001140361-14-046028,form8k.htm,16904,1,Data\edgar\item5_02_text\920522\0001140361-14-046028_form8k.htm
920522,8-K,2015-05-07,"5.02,9.01",0000920522-15-000011,ess8-kdraftxmanagementtran.htm,54485,1,Data\edgar\item5_02_text\920522\0000920522-15-000011_ess8-kdraftxmanagementtran.htm
920522,8-K,2015-08-18,5.02,0001140361-15-032543,form8k.htm,14669,1,Data\edgar\item5_02_text\920522\0001140361-15-032543_form8k.htm
943452,8-K,2020-05-07,"5.02,9.01",0001140361-20-010932,form8k.htm,271961,0,Data\edgar\item5_02_text\943452\0001140361-20-010932_form8k.htm
943452,8-K,2020-05-20,"5.02,5.07,9.01",0001140361-20-012015,form8k.htm,223568,0,Data\edgar\item5_02_text\943452\0001140361-20-012015_form8k.htm
943452,8-K,2020-08-04,5.02,0001140361-20-017477,brhc10014086_form8k.htm,156192,0,Data\edgar\item5_02_text\943452\0001140361-20-017477_brhc10014086_form8k.htm
943452,8-K,2020-12-10,"5.02,9.01",0001140361-20-027975,brhc10017815_8k.htm,308811,0,Data\edgar\item5_02_text\943452\0001140361-20-027975_brhc10017815_8k.htm
943452,8-K,2021-02-18,"5.02,5.03,9.01",0001140361-21-005371,brhc10020545_8k.htm,526324,0,Data\edgar\item5_02_text\943452\0001140361-21-005371_brhc10020545_8k.htm
943452,8-K,2021-05-21,"5.02,5.07",0001140361-21-018288,brhc10024960_8k.htm,178619,1,Data\edgar\item5_02_text\943452\0001140361-21-018288_brhc10024960_8k.htm
943452,8-K,2021-07-08,"5.02,9.01",0001140361-21-023780,brhc10026725_8k.htm,300361,1,Data\edgar\item5_02_text\943452\0001140361-21-023780_brhc10026725_8k.htm
943452,8-K,2021-08-12,"5.02,7.01,9.01",0001140361-21-028111,brhc10027999_8k.htm,198916,1,Data\edgar\item5_02_text\943452\0001140361-21-028111_brhc10027999_8k.htm
943452,8-K,2021-09-14,5.02,0001140361-21-031241,brhc10028941_8k.htm,161136,1,Data\edgar\item5_02_text\943452\0001140361-21-031241_brhc10028941_8k.htm
943452,8-K,2022-04-06,"5.02,9.01",0001140361-22-013268,brhc10036113_8k.htm,394800,1,Data\edgar\item5_02_text\943452\0001140361-22-013268_brhc10036113_8k.htm
943452,8-K,2022-05-24,"5.02,5.07",0001140361-22-020352,brhc10038011_8k.htm,179251,1,Data\edgar\item5_02_text\943452\0001140361-22-020352_brhc10038011_8k.htm
943452,8-K,2022-07-01,"5.02,9.01",0001140361-22-024697,brhc10039263_8k.htm,180352,1,Data\edgar\item5_02_text\943452\0001140361-22-024697_brhc10039263_8k.htm
943452,8-K,2022-12-07,"5.02,9.01",0001140361-22-044669,brhc10045145_8k.htm,497656,1,Data\edgar\item5_02_text\943452\0001140361-22-044669_brhc10045145_8k.htm
1000228,8-K,2021-12-08,"5.02,9.01",0001193125-21-350793,d263555d8k.htm,171842,0,Data\edgar\item5_02_text\1000228\0001193125-21-350793_d263555d8k.htm
1000228,8-K,2022-01-05,"5.02,7.01,9.01",0001193125-22-002148,d207148d8k.htm,194903,0,Data\edgar\item5_02_text\1000228\0001193125-22-002148_d207148d8k.htm
1000228,8-K,2022-04-04,"5.02,7.01,9.01",0001193125-22-094333,d337149d8k.htm,178643,0,Data\edgar\item5_02_text\1000228\0001193125-22-094333_d337149d8k.htm
1000228,8-K,2022-11-29,"5.02,9.01",0001193125-22-293869,d420796d8k.htm,367881,1,Data\edgar\item5_02_text\1000228\0001193125-22-293869_d420796d8k.htm
1000228,8-K,2023-05-25,"5.02,5.07,9.01",0001193125-23-154352,d476925d8k.htm,305625,1,Data\edgar\item5_02_text\1000228\0001193125-23-154352_d476925d8k.htm
1000228,8-K,2023-11-16,"3.01,5.02,9.01",0001193125-23-278944,d297418d8k.htm,292727,1,Data\edgar\item5_02_text\1000228\0001193125-23-278944_d297418d8k.htm
1000228,8-K,2023-12-18,"5.02,9.01",0001193125-23-297629,d27795d8k.htm,241958,1,Data\edgar\item5_02_text\1000228\0001193125-23-297629_d27795d8k.htm
1000228,8-K,2024-05-24,"5.02,5.07,9.01",0001193125-24-147029,d682449d8k.htm,346528,1,Data\edgar\item5_02_text\1000228\0001193125-24-147029_d682449d8k.htm
1001082,8-K,2022-01-04,5.02,0001001082-22-000006,dish-20211230x8k.htm,171600,0,Data\edgar\item5_02_text\1001082\0001001082-22-000006_dish-20211230x8k.htm
1001082,8-K,2022-03-31,5.02,0001001082-22-000013,dish-20220329x8k.htm,214278,1,Data\edgar\item5_02_text\1001082\0001001082-22-000013_dish-20220329x8k.htm
1001082,8-K,2023-01-10,"5.02,9.01",0001001082-23-000008,dish-20230109x8k.htm,183628,1,Data\edgar\item5_02_text\1001082\0001001082-23-000008_dish-20230109x8k.htm
1001082,8-K,2023-06-23,"5.02,9.01",0001001082-23-000031,dish-20230619x8k.htm,303545,1,Data\edgar\item5_02_text\1001082\0001001082-23-000031_dish-20230619x8k.htm
1001082,8-K,2023-08-08,"1.01,3.02,5.02,7.01,8.01",0001104659-23-088620,tm2323111d2_8k.htm,7632510,1,Data\edgar\item5_02_text\1001082\0001104659-23-088620_tm2323111d2_8k.htm
1001082,8-K,2023-10-03,"1.01,5.02,8.01,9.01",0001104659-23-106153,tm2326296d1_8k.htm,1215985,1,Data\edgar\item5_02_text\1001082\0001104659-23-106153_tm2326296d1_8k.htm
1001082,8-K,2023-11-06,5.02,0001104659-23-114464,tm2329920d1_8k.htm,206408,1,Data\edgar\item5_02_text\1001082\0001104659-23-114464_tm2329920d1_8k.htm
1001082,8-K,2023-11-13,"5.02,7.01,9.01",0001104659-23-116755,tm2323753d3_8k.htm,227217,1,Data\edgar\item5_02_text\1001082\0001104659-23-116755_tm2323753d3_8k.htm
1001250,8-K,2021-07-16,"5.02,9.01",0001001250-21-000111,el-20210713.htm,168444,0,Data\edgar\item5_02_text\1001250\0001001250-21-000111_el-20210713.htm
1001250,8-K,2021-10-26,5.02,0001001250-21-000168,el-20211021.htm,169035,0,Data\edgar\item5_02_text\1001250\0001001250-21-000168_el-20211021.htm
1001250,8-K,2022-02-24,"5.02,9.01",0001001250-22-000020,el-20220222.htm,168234,0,Data\edgar\item5_02_text\1001250\0001001250-22-000020_el-20220222.htm
1001250,8-K,2022-02-28,"5.02,9.01",0001001250-22-000023,el-20220228.htm,168293,0,Data\edgar\item5_02_text\1001250\0001001250-22-000023_el-20220228.htm
1001250,8-K,2022-04-25,"5.02,9.01",0001001250-22-000048,el-20220425.htm,170747,0,Data\edgar\item5_02_text\1001250\0001001250-22-000048_el-20220425.htm
1001250,8-K,2022-07-11,"5.02,9.01",0001001250-22-000105,el-20220711.htm,169973,1,Data\edgar\item5_02_text\1001250\0001001250-22-000105_el-20220711.htm
1001250,8-K,2022-07-22,"5.02,9.01",0001001250-22-000114,el-20220718.htm,173975,1,Data\edgar\item5_02_text\1001250\0001001250-22-000114_el-20220718.htm
1001250,8-K,2023-08-24,"5.02,9.01",0001001250-23-000119,el-20230822.htm,155944,1,Data\edgar\item5_02_text\1001250\0001001250-23-000119_el-20230822.htm
1041061,8-K,2021-02-02,5.02,0001041061-21-000003,yum-20210202.htm,180593,0,Data\edgar\item5_02_text\1041061\0001041061-21-000003_yum-20210202.htm
1041061,8-K,2021-09-22,5.02,0001041061-21-000048,yum-20210917.htm,171397,0,Data\edgar\item5_02_text\1041061\0001041061-21-000048_yum-20210917.htm
1041061,8-K,2022-12-23,5.02,0001104659-22-129816,tm2233338d1_8k.htm,196181,1,Data\edgar\item5_02_text\1041061\0001104659-22-129816_tm2233338d1_8k.htm
1041061,8-K,2023-06-29,5.02,0001041061-23-000033,yum-20230627.htm,156665,1,Data\edgar\item5_02_text\1041061\0001041061-23-000033_yum-20230627.htm
1041061,8-K,2023-07-19,5.02,0001041061-23-000035,yum-20230718.htm,155073,1,Data\edgar\item5_02_text\1041061\0001041061-23-000035_yum-20230718.htm
1041061,8-K/A,2023-08-17,5.02,0001041061-23-000043,yum-20230718.htm,154672,1,Data\edgar\item5_02_text\1041061\0001041061-23-000043_yum-20230718.htm
1048911,8-K,2009-06-09,"5.02,9.01",0000950123-09-012599,c86509e8vk.htm,21855,0,Data\edgar\item5_02_text\1048911\0000950123-09-012599_c86509e8vk.htm
1048911,8-K,2009-09-22,5.02,0000950123-09-044728,c90386e8vk.htm,8126,0,Data\edgar\item5_02_text\1048911\0000950123-09-044728_c90386e8vk.htm
1048911,8-K,2009-11-03,5.02,0000950123-09-056728,c91825e8vk.htm,10449,0,Data\edgar\item5_02_text\1048911\0000950123-09-056728_c91825e8vk.htm
1048911,8-K,2010-06-16,"2.02,5.02,9.01",0000950123-10-058498,c02434e8vk.htm,230390,1,Data\edgar\item5_02_text\1048911\0000950123-10-058498_c02434e8vk.htm
1048911,8-K,2010-09-30,"5.02,5.07,9.01",0000950123-10-090493,c06437e8vk.htm,31187,1,Data\edgar\item5_02_text\1048911\0000950123-10-090493_c06437e8vk.htm
1051470,8-K,2012-02-24,"5.02,9.01",0001193125-12-078385,d306456d8k.htm,78190,0,Data\edgar\item5_02_text\1051470\0001193125-12-078385_d306456d8k.htm
1051470,8-K,2013-02-27,"5.02,9.01",0001193125-13-080108,d491261d8k.htm,80101,1,Data\edgar\item5_02_text\1051470\0001193125-13-080108_d491261d8k.htm
1051470,8-K/A,2013-05-29,"5.02,9.01",0000950157-13-000209,form8k-a.htm,31099,1,Data\edgar\item5_02_text\1051470\0000950157-13-000209_form8k-a.htm
1051470,8-K,2014-02-21,"5.02,7.01,9.01",0001193125-14-062781,d681431d8k.htm,181704,1,Data\edgar\item5_02_text\1051470\0001193125-14-062781_d681431d8k.htm
1051470,8-K,2014-02-26,"5.02,9.01",0001193125-14-069855,d685453d8k.htm,95612,1,Data\edgar\item5_02_text\1051470\0001193125-14-069855_d685453d8k.htm
1058290,8-K,2018-06-07,"5.02,5.03,5.07,9.01",0001058290-18-000019,form8-kx20180605.htm,515798,0,Data\edgar\item5_02_text\1058290\0001058290-18-000019_form8-kx20180605.htm
1058290,8-K,2018-06-13,5.02,0001058290-18-000021,form8-kx20180612.htm,28175,0,Data\edgar\item5_02_text\1058290\0001058290-18-000021_form8-kx20180612.htm
1058290,8-K,2018-11-05,5.02,0001058290-18-000044,a8-kx10302018.htm,23419,0,Data\edgar\item5_02_text\1058290\0001058290-18-000044_a8-kx10302018.htm
1058290,8-K,2019-02-06,"2.02,5.02,7.01,9.01",0001058290-19-000006,earningsrelease123118.htm,1054858,0,Data\edgar\item5_02_text\1058290\0001058290-19-000006_earningsrelease123118.htm
1058290,8-K,2019-07-18,5.02,0001058290-19-000021,form8-kx20190716.htm,34106,1,Data\edgar\item5_02_text\1058290\0001058290-19-000021_form8-kx20190716.htm
1058290,8-K,2019-09-20,5.02,0001058290-19-000028,form8-kx20190917.htm,27271,1,Data\edgar\item5_02_text\1058290\0001058290-19-000028_form8-kx20190917.htm
1058290,8-K/A,2019-09-23,5.02,0001058290-19-000030,form8-kax20190916.htm,194304,1,Data\edgar\item5_02_text\1058290\0001058290-19-000030_form8-kax20190916.htm
1058290,8-K,2019-12-06,5.02,0001058290-19-000038,form8-kx20191202.htm,187995,1,Data\edgar\item5_02_text\1058290\0001058290-19-000038_form8-kx20191202.htm
1058290,8-K,2020-02-05,"2.02,5.02,7.01,9.01",0001058290-20-000004,earningsrelease123119.htm,4268761,1,Data\edgar\item5_02_text\1058290\0001058290-20-000004_earningsrelease123119.htm
1058290,8-K,2020-03-09,5.02,0001058290-20-000013,ctsh-20200305.htm,200028,1,Data\edgar\item5_02_text\1058290\0001058290-20-000013_ctsh-20200305.htm
1058290,8-K,2020-07-29,"5.02,9.01",0001206774-20-002232,ctsh3788061-8k.htm,294289,1,Data\edgar\item5_02_text\1058290\0001206774-20-002232_ctsh3788061-8k.htm
1060391,8-K,2011-11-30,5.02,0001193125-11-326028,d263609d8k.htm,15952,0,Data\edgar\item5_02_text\1060391\0001193125-11-326028_d263609d8k.htm
1060391,8-K,2011-12-22,"5.02,9.01",0001193125-11-350759,d273136d8k.htm,61912,0,Data\edgar\item5_02_text\1060391\0001193125-11-350759_d273136d8k.htm
1060391,8-K,2012-03-30,"5.02,9.01",0001193125-12-144048,d328277d8k.htm,97944,0,Data\edgar\item5_02_text\1060391\0001193125-12-144048_d328277d8k.htm
1060391,8-K,2012-04-26,"5.02,9.01",0001193125-12-186198,d341816d8k.htm,23034,0,Data\edgar\item5_02_text\1060391\0001193125-12-186198_d341816d8k.htm
1060391,8-K,2012-06-25,"5.02,9.01",0001193125-12-282327,d371544d8k.htm,129446,0,Data\edgar\item5_02_text\1060391\0001193125-12-282327_d371544d8k.htm
1060391,8-K,2012-08-21,"5.02,9.01",0001060391-12-000012,a8-kboucherxops.htm,627389,1,Data\edgar\item5_02_text\1060391\0001060391-12-000012_a8-kboucherxops.htm
1060391,8-K,2012-12-18,"5.02,9.01",0001060391-12-000023,culpepper8-k.htm,209743,1,Data\edgar\item5_02_text\1060391\0001060391-12-000023_culpepper8-k.htm
1060391,8-K,2013-04-29,5.02,0001060391-13-000021,a8-kgoebelcao.htm,60952,1,Data\edgar\item5_02_text\1060391\0001060391-13-000021_a8-kgoebelcao.htm
1060391,8-K,2013-08-26,"5.02,8.01,9.01",0001060391-13-000035,form8-knewboardmembers8x23.htm,66179,1,Data\edgar\item5_02_text\1060391\0001060391-13-000035_form8-knewboardmembers8x23.htm
1060391,8-K,2013-10-10,"5.02,9.01",0001060391-13-000038,a8-kcooretirementannouncme.htm,68737,1,Data\edgar\item5_02_text\1060391\0001060391-13-000038_a8-kcooretirementannouncme.htm
1060391,8-K,2014-02-12,5.02,0001060391-14-000007,a8-kwickhamresignation2x11.htm,27496,1,Data\edgar\item5_02_text\1060391\0001060391-14-000007_a8-kwickhamresignation2x11.htm
1060391,8-K/A,2017-02-17,5.02,0001060391-17-000013,form8-knewboardmember2x16x.htm,24545,0,Data\edgar\item5_02_text\1060391\0001060391-17-000013_form8-knewboardmember2x16x.htm
1060391,8-K,2017-07-31,"5.02,8.01,9.01",0001060391-17-000039,form8-knewboardmember7x31x.htm,417547,0,Data\edgar\item5_02_text\1060391\0001060391-17-000039_form8-knewboardmember7x31x.htm
1060391,8-K,2017-12-07,"5.02,9.01",0001193125-17-363416,d502515d8k.htm,36405,0,Data\edgar\item5_02_text\1060391\0001193125-17-363416_d502515d8k.htm
1060391,8-K/A,2018-02-09,5.02,0001193125-18-036970,d442262d8ka.htm,18568,1,Data\edgar\item5_02_text\1060391\0001193125-18-036970_d442262d8ka.htm
1060391,8-K,2018-07-17,"5.02,8.01,9.01",0001193125-18-219719,d521065d8k.htm,100880,1,Data\edgar\item5_02_text\1060391\0001193125-18-219719_d521065d8k.htm
1060391,8-K,2018-10-01,"5.02,8.01,9.01",0001193125-18-288678,d625853d8k.htm,114250,1,Data\edgar\item5_02_text\1060391\0001193125-18-288678_d625853d8k.htm
1060391,8-K,2019-05-01,"5.02,9.01",0001193125-19-133178,d739771d8k.htm,51822,1,Data\edgar\item5_02_text\1060391\0001193125-19-133178_d739771d8k.htm
1060391,8-K,2020-03-03,5.02,0001193125-20-060522,d895651d8k.htm,145117,1,Data\edgar\item5_02_text\1060391\0001193125-20-060522_d895651d8k.htm
1060391,8-K,2020-05-21,"5.02,8.01,9.01",0001060391-20-000039,rsg-20200520.htm,581455,1,Data\edgar\item5_02_text\1060391\0001060391-20-000039_rsg-20200520.htm
1060391,8-K/A,2020-06-04,5.02,0001060391-20-000042,rsg-20200520.htm,200762,1,Data\edgar\item5_02_text\1060391\0001060391-20-000042_rsg-20200520.htm
1060391,8-K,2020-07-30,"5.02,8.01,9.01",0001060391-20-000048,rsg-20200728.htm,597179,1,Data\edgar\item5_02_text\1060391\0001060391-20-000048_rsg-20200728.htm
1060391,8-K,2021-02-17,5.02,0001060391-21-000005,rsg-20210211.htm,175691,1,Data\edgar\item5_02_text\1060391\0001060391-21-000005_rsg-20210211.htm
1060391,8-K,2021-03-26,"5.02,8.01,9.01",0001193125-21-095518,d103941d8k.htm,203278,1,Data\edgar\item5_02_text\1060391\0001193125-21-095518_d103941d8k.htm
1060391,8-K,2021-03-30,"5.02,9.01",0001193125-21-100584,d163151d8k.htm,204965,1,Data\edgar\item5_02_text\1060391\0001193125-21-100584_d163151d8k.htm
1060391,8-K,2021-06-28,5.02,0001060391-21-000027,rsg-20210625.htm,169816,1,Data\edgar\item5_02_text\1060391\0001060391-21-000027_rsg-20210625.htm
1091667,8-K,2007-03-14,"5.02,9.01",0001091667-07-000050,body.htm,159103,0,Data\edgar\item5_02_text\1091667\0001091667-07-000050_body.htm
1091667,8-K,2007-12-06,"5.02,9.01",0001091667-07-000222,body.htm,109437,1,Data\edgar\item5_02_text\1091667\0001091667-07-000222_body.htm
1091667,8-K,2007-12-14,5.02,0001091667-07-000230,body.htm,44388,1,Data\edgar\item5_02_text\1091667\0001091667-07-000230_body.htm
1091667,8-K,2008-03-11,"5.02,9.01",0001091667-08-000035,body.htm,60682,1,Data\edgar\item5_02_text\1091667\0001091667-08-000035_body.htm
1091667,8-K,2008-03-11,"5.02,7.01,8.01,9.01",0001091667-08-000034,body.htm,89962,1,Data\edgar\item5_02_text\1091667\0001091667-08-000034_body.htm
1091667,8-K,2008-03-24,"5.02,8.01,9.01",0001271834-08-000003,body.htm,92017,1,Data\edgar\item5_02_text\1091667\0001271834-08-000003_body.htm
1091667,8-K,2008-04-08,5.02,0001271834-08-000007,body.htm,30941,1,Data\edgar\item5_02_text\1091667\0001271834-08-000007_body.htm
1091667,8-K,2008-06-23,"5.02,9.01",0001091667-08-000129,body.htm,89969,1,Data\edgar\item5_02_text\1091667\0001091667-08-000129_body.htm
1091667,8-K,2008-07-08,5.02,0001091667-08-000143,body.htm,32497,1,Data\edgar\item5_02_text\1091667\0001091667-08-000143_body.htm
1091667,8-K,2008-09-30,"5.02,9.01",0001091667-08-000171,body.htm,317961,1,Data\edgar\item5_02_text\1091667\0001091667-08-000171_body.htm
1091667,8-K,2008-12-05,"5.02,9.01",0001091667-08-000197,body.htm,60255,1,Data\edgar\item5_02_text\1091667\0001091667-08-000197_body.htm
1091667,8-K,2008-12-11,"5.02,8.01,9.01",0001091667-08-000201,body.htm,63232,1,Data\edgar\item5_02_text\1091667\0001091667-08-000201_body.htm
1091667,8-K,2009-01-14,5.02,0001091667-09-000003,body.htm,33214,1,Data\edgar\item5_02_text\1091667\0001091667-09-000003_body.htm
1091667,8-K,2011-04-29,"5.02,5.07",0001091667-11-000079,body.htm,105006,0,Data\edgar\item5_02_text\1091667\0001091667-11-000079_body.htm
1091667,8-K,2011-09-02,"5.02,9.01",0001091667-11-000116,body.htm,234716,0,Data\edgar\item5_02_text\1091667\0001091667-11-000116_body.htm
1091667,8-K,2011-10-11,"5.02,9.01",0001091667-11-000130,body.htm,174276,0,Data\edgar\item5_02_text\1091667\0001091667-11-000130_body.htm
1091667,8-K,2011-12-19,"5.02,8.01,9.01",0001091667-11-000162,body.htm,746495,0,Data\edgar\item5_02_text\1091667\0001091667-11-000162_body.htm
1091667,8-K,2012-01-20,5.02,0001091667-12-000008,body.htm,105022,0,Data\edgar\item5_02_text\1091667\0001091667-12-000008_body.htm
1091667,8-K,2012-02-13,5.02,0001091667-12-000014,body.htm,81860,0,Data\edgar\item5_02_text\1091667\0001091667-12-000014_body.htm
1091667,8-K,2012-05-01,"5.02,8.01,9.01",0001091667-12-000050,chtr51128-k.htm,697874,1,Data\edgar\item5_02_text\1091667\0001091667-12-000050_chtr51128-k.htm
1091667,8-K,2012-06-11,"5.02,9.01",0001091667-12-000100,chtr68128-k.htm,201969,1,Data\edgar\item5_02_text\1091667\0001091667-12-000100_chtr68128-k.htm
1091667,8-K,2012-08-03,5.02,0001091667-12-000109,chtr83128-k.htm,191785,1,Data\edgar\item5_02_text\1091667\0001091667-12-000109_chtr83128-k.htm
